317126502001,8.78,8.73,A,A+,A+,O,A,A,A+,,
317126514079,8.0,8.44,A+,B+,A+,A,A+,B,A,A,
317126514080,8.59,8.68,A+,B+,A+,A,A+,A+,A,O,
317126514081,6.23,6.61,B+,C,B+,B,C,C,A,A,
317126514082,7.73,8.22,B+,B+,A+,B,A,B+,A+,O,
317126514084,,,B+,F,B+,P,B+,P,A,A,
317126514085,8.23,7.91,A+,B+,O,A,A,B+,B+,O,
317126514086,,,F,F,F(Ab,F,F,F(Ab,F(Ab,F(Ab,
317126514087,6.09,7.02,B+,B,B,C,B,P,B+,A+,
317126514088,5.41,6.69,B+,P,B,P,P,P,A,A,
317126514089,,,C,B+,B,P,P,B,F,A,
317126514090,,,F,F,F,F,F,F,F,F,
317126514091,,,B,C,P,C,P,P,F,A,
317126514092,,,F,F,F,F,F,F,F(Ab,F(Ab,
317126514093,,,C,F,P,P,C,P,F,A,
317126514094,,,F,F(Ab,F,F,F,F,F,F(Ab,
317126514095,7.41,7.26,A,B+,B+,B+,A,B,A,A+,
317126514096,5.91,6.6,B+,P,B,P,B+,P,A,A+,
317126514097,,,B,F,C,F,P,P,B+,A,
317126514098,7.73,8.21,A,B+,B+,B+,A,B+,A+,O,
317126514099,,,P,P,F,F,P,P,B+,A,
317126514100,,,C,C,F(Ab,P,B,F(Ab,B+,A+,
317126514101,6.5,6.48,A,B,B,C,A,P,A,A,
317126514102,7.09,7.48,A+,B,B+,B+,B+,B,B,A+,
317126514103,9.5,9.75,O,O,O,O,A+,A,A+,O,
317126514104,6.14,7.08,B+,C,B+,P,C,B+,B,A+,
317126514105,,,B+,F,B,P,P,P,A,A,
317126514106,6.05,6.64,B+,P,B+,P,B,C,A,A+,
317126514107,,,B,F,F,F,C,P,F(Ab,A,
317126514108,,,C,C,B,F,B,C,F,A,
317126514109,8.73,8.68,A+,A,O,A+,A+,B+,A+,A+,
317126514110,5.18,5.8,B,P,C,C,P,P,B+,A,
317126514111,6.32,6.85,A,C,B,P,B,B,A,A+,
317126514112,,,C,P,P,P,F,F,B,A,
317126514114,6.14,,B,C,A,C,B+,P,B+,A,
317126514115,7.18,7.47,A,B,A,B,A,B,A,A,
317126514116,,,C,P,F,P,F,F,B,A+,
317126514117,,,P,F,P,F,F,F,F(Ab,F,
317126514118,7.59,7.66,A,B+,A,B+,A+,B,B+,A+,
317126514119,,,P,P,C,F,F,F,C,A,
317126514120,6.0,,B+,B,B+,C,P,C,B,A+,
317126514121,7.32,6.86,A,A,A,A,C,B,B+,A+,
317126514122,6.95,7.55,A,C,B+,B+,B+,C,A+,A+,
317126514123,7.23,7.94,A+,C,B,A,A+,B,B+,A,
317126514124,5.95,7.3,C,C,B+,C,B+,P,B+,A+,
317126514125,,,B+,C,B,P,F,P,B+,B,
317126514126,7.0,7.41,A,B,B+,B,A,C,A,A+,
317126514127,7.27,7.18,A,B+,A,A,B+,B,B,A,
317126514128,5.23,6.08,B,P,C,P,B,P,B+,B+,
317126514129,8.64,8.94,A+,B+,A+,A+,A+,B+,O,O,
317126514130,7.55,7.23,A,B+,B+,A,B+,B+,A,A+,
317126514131,7.55,7.53,A,B+,B+,B+,A,B+,A,A+,
317126514132,8.73,8.22,O,A,A,A+,A+,A,A+,A+,
317126514133,,,F,F,F,F(Ab,F(Ab,F,C,C,
317126514134,6.64,6.72,A,P,B+,B,B,C,A+,O,
317126514135,8.82,9.05,A+,A+,A+,A+,A+,B+,A+,O,
317126514136,,,P,F,F,F,F,F,B+,A,
317126514137,8.64,8.78,A,A,A+,A+,A+,B+,O,O,
317126514138,8.09,8.68,A+,A,A,A,A+,B,A,A+,
317126514139,7.23,7.57,B+,B+,B+,A,B,B,A+,A+,
317126514140,,,B+,C,C,P,C,F,B+,B,
317126514141,7.0,7.47,B+,C,A,B+,B+,B,A,A+,
317126514142,9.32,9.18,O,A+,A,O,O,A,O,O,
317126514144,5.27,,B,P,C,P,C,P,A,A,
317126514145,8.32,8.36,A+,B+,A,A+,A+,B+,A+,A+,
317126514146,5.91,5.87,A,C,P,B,B+,P,B,A,
317126514147,5.45,6.23,C,P,B,B,B+,P,B,B,
317126514148,8.23,8.51,A,A,A,B+,A+,B+,O,O,
317126514149,9.09,9.28,A+,A+,A+,A+,O,A,O,A+,
317126514151,7.27,8.11,A+,B,B+,B+,B+,B,A,A+,
317126514152,8.5,8.82,A+,B+,A+,A,A+,B+,O,O,
317126514153,6.77,7.06,B,B+,B+,B+,B,B,B+,A+,
317126514154,8.09,8.63,A,B+,A,A,A,B+,O,O,
317126514155,6.23,6.07,B+,B,B,B+,C,P,A,A,
317126514156,7.95,8.15,A,B+,A,A,A,B,O,O,
317126514157,,,P,F,C,P,F,P,A,A,
317126514158,6.23,7.36,C,P,A,B,B+,C,A,A,
317126514159,8.09,8.07,A+,A,A,A+,A,B,A,A+,
317126514160,,,F,F,F,F,F,F(Ab,F,B+,
317126514161,6.77,7.0,B+,A,B+,B,C,B,B+,A+,
317126514162,5.18,6.44,B,P,B,P,P,P,B+,A,
317126514163,7.41,7.54,A+,B+,B+,B+,B+,B,A,A+,
317126514164,6.73,7.82,B+,P,A,B+,B+,C,A+,A,
317126514165,8.55,8.16,A,A+,A,A+,A+,B+,O,A+,
317126514166,5.32,,C,P,C,C,C,C,B+,A,
317126514167,8.0,7.79,A,A,A,B+,A+,B,A+,O,
317126514168,7.59,7.86,A+,B,A,A,A,P,A+,O,
317126514169,8.64,8.37,A+,A,A,A+,A+,B+,O,O,
317126514170,6.18,7.09,C,B,B+,B+,C,P,A+,A,
317126514171,,,P,P,P,P,F,P,B+,A,
317126514172,8.41,8.72,A+,A,A,A,A+,B+,A+,O,
318126514L01,5.45,5.73,P,C,C,B,P,B,A,B+,
318126514L02,8.14,8.07,B+,B+,A,A,A+,A,A+,O,
318126514L03,6.68,,P,C,B+,B+,B+,B+,A,O,
318126514L04,7.73,7.64,B+,A,B+,A,B,A,A+,O,
318126514L05,8.09,8.07,A,B+,A,A,A,B+,O,O,
318126514L06,8.91,8.45,A+,A,A+,A,A+,A+,O,O,
318126514L07,,,F,F,P,P,F,P,B+,A,
318126514L08,5.5,,P,P,C,B,P,B,A,A+,
318126514L09,,,P,F,B,B,F,B+,A+,A,
318126514L10,8.55,8.55,A,A,A+,A,A,A+,A+,O,
318126514L11,,,F,F,P,F,F,F,A,A+,
318126514L12,7.77,7.52,B+,A,B+,A,B+,A,A,O,
318126514L13,8.14,7.77,B+,A,A+,A,A,B+,A+,O,
318126514L14,9.32,9.07,A+,O,O,A+,A+,A,O,O,
318126514L15,8.55,8.3,A,A+,O,A,B+,A,A+,O,
318126514L16,8.82,8.14,A,A+,O,A,A+,A,A+,O,
318126514L17,8.82,8.18,A+,A,A+,A+,A+,A,A+,O,
318126514L18,8.41,8.07,A,A,A+,A,A,A,A+,O,
318126514L19,7.95,7.45,A,A,A+,A,B,A,A,A+,
318126514L20,8.05,7.18,B+,A,A+,A,B+,A,A+,A+,
318126514L21,6.45,,B,B+,A,P,P,B+,A,A+,
318126514L22,7.45,6.91,B,B,A+,A,B,B+,A+,O,
318126514L23,7.36,7.09,B+,A,A,B+,P,A,A+,A+,
318126514L24,8.68,8.43,A+,A,A+,A+,A,A,A+,O,
318126514L26,9.18,9.07,A+,A+,O,A+,A+,A,O,O,
318126514L29,6.45,6.52,B+,P,A+,C,B,C,A,A+,
318126514L30,7.64,7.7,A,A,A+,C,B+,B+,A+,A+,
318126514L31,7.09,6.55,A,B+,A+,B,C,C,O,A,
318126514L32,7.14,6.95,A,B,A,B+,B+,C,A,A+,
318126514L33,5.77,,B,P,B+,B,C,C,B,A,
318126514L34,8.27,7.98,A,A,A,B+,A+,A,O,A+,
318126514L35,8.91,8.39,A+,B+,O,A+,A+,A,O,O,
318126514L37,6.68,6.11,P,B+,A,B+,B+,B,A+,B,
318126514L38,8.05,7.91,A,B+,A+,B+,A+,B+,A+,A+,
318126514L39,8.18,7.84,A,A,A+,A,A,B+,A+,A+,
318126514L40,8.64,8.2,B+,A+,A+,A,A+,A,O,O,
318126514L41,8.0,7.8,A,A,A+,A,A,B+,B+,A+,
318126514L42,6.14,5.73,C,P,A+,C,B,P,A+,A+,
318126514L43,5.91,6.02,P,P,A,C,B,C,A,A+,
318126514L44,5.36,,C,P,B+,P,P,P,A,A+,
316126512101,,,P,F,F,F,F,F,C,C,
316126512160,,,P,F,F,F,F,F,F,C,
317126512001,8.95,8.91,A+,A+,O,A+,A,A,A+,O,
317126512002,8.55,8.99,A+,A,A,A+,B+,A+,A+,O,
317126512003,,,B+,B+,C,F,C,B,A,B,
317126512004,7.95,7.86,A,A,A,A,A,B+,A+,A,
317126512005,9.23,9.25,O,O,A+,A,A+,A+,O,A+,
317126512006,7.86,8.07,A+,A+,B,B+,A,A,A+,B+,
317126512007,8.77,9.11,O,A+,A+,A+,B+,A+,A+,A,
317126512008,7.09,7.88,A,B+,B+,B+,B+,B,A,B+,
317126512009,7.41,7.66,A+,B+,B+,B+,B+,A,A,B,
317126512010,6.73,7.34,A+,B,B+,C,B,B+,A,B,
317126512011,,,C,P,P,C,P,F,F,F,
317126512012,7.14,6.89,A+,A,B+,B,B+,B,A,B,
317126512013,,,F,P,F,F,F,F,B+,F,
317126512014,7.09,6.9,A+,B,B+,B+,B+,B,A,B+,
317126512015,6.64,6.83,B+,A,B,B,C,B,A+,B+,
317126512016,8.5,8.92,O,A+,A,A,B+,A+,A+,A,
317126512017,7.68,8.11,A+,A,B+,B+,B,A,A+,A,
317126512018,8.5,8.36,A+,A,A,A+,A+,A,A+,A,
317126512019,8.86,9.32,O,A+,O,A,B+,A+,O,A,
317126512020,5.36,,B,C,C,C,C,P,B+,B+,
317126512021,7.95,8.09,A+,A+,A,A,B,B+,A+,A,
317126512022,,,B+,B,C,P,C,C,A,F,
317126512023,6.82,7.84,B+,B+,C,B+,B,A,A+,B,
317126512024,,,B+,C,P,P,C,B+,B+,F,
317126512025,,,B+,P,P,C,F,P,A,F,
317126512026,6.86,7.13,A+,B,B,B,P,A,A+,A,
317126512027,,,A+,B+,A,B,B,B,A+,F,
317126512028,,,P,F,F,F,F,F,B+,F,
317126512029,,,A+,B+,B+,C,F,B,A+,B+,
317126512030,7.55,8.25,A+,A,B+,B+,C,A,A+,A,
317126512032,8.82,9.15,O,A+,A+,A+,A,A+,A+,B+,
317126512033,8.45,8.44,A+,A+,A,A+,B+,A,A+,A+,
317126512034,8.45,8.76,O,A+,A,B,A,A+,A+,A+,
317126512035,,,A+,C,B+,B,B+,A,A,F,
317126512036,8.05,8.56,O,A,B+,B,A,A,A+,A+,
317126512037,6.73,7.49,A,B+,B+,C,B,C,A+,A,
317126512038,4.68,5.89,C,P,P,P,P,P,B+,B+,
317126512039,8.05,8.15,A+,A+,A,B+,A,A,A+,B,
317126512040,9.09,8.97,A+,O,A+,A+,A+,O,A,A,
317126512041,7.59,8.18,O,B+,B+,B+,B+,B+,A,A,
317126512042,,,A,C,P,F,C,B,A,F,
317126512043,6.09,6.34,A,C,B+,C,P,C,A,A,
317126512044,,,B+,C,P,F,C,C,A,A+,
317126512045,6.73,6.9,A+,B+,B+,B,B+,P,B+,B+,
317126512046,8.59,8.67,A+,O,A,A+,A,B+,A+,A+,
317126512047,8.73,8.48,A+,A+,A,A+,A,A+,A+,A+,
317126512048,7.91,7.51,A+,A,A,A,A,C,A+,A+,
317126512049,6.5,7.22,A,C,A,P,C,B+,A,A,
317126512050,6.09,6.9,B+,B+,P,B,C,C,A+,B+,
317126512051,,,C,F,F,F,F,F,B+,F(Ab,
317126512052,8.64,8.91,A+,O,A+,A,A,A,A+,A,
317126512053,9.23,9.23,O,O,A+,A+,A,A+,O,A+,
317126512054,,,B,P,F,P,P,P,A,C,
317126512055,6.77,7.27,A,B+,B,B,C,B+,A+,B+,
317126512056,7.0,7.85,A,B+,B+,C,B,B+,A+,A,
317126512057,,,B+,F,C,P,P,P,A,B+,
317126512058,6.82,6.94,A,A,B+,B,B+,P,A,B+,
317126512060,7.82,8.2,A+,B+,A,A,B+,B+,A+,A,
317126512061,8.68,8.51,A+,A+,A+,A,A,A,O,A+,
317126512062,7.27,6.74,A+,C,A,B+,B,B+,A+,A,
317126512063,8.59,8.44,O,A,A+,A+,A,B+,O,A,
317126512064,,,F,F,F,P,F,F,A,A,
317126512066,8.09,8.05,O,B+,A,B+,A,A,A+,A,
317126512067,7.36,7.51,A+,B,B+,B+,B,B+,A+,A+,
317126512068,,,B+,C,B+,A,F,P,A+,A,
317126512069,,,C,B,F,F,C,C,A,A,
317126512070,9.55,9.26,O,A+,O,O,O,A+,O,A,
317126512071,9.18,8.93,A+,A+,O,A+,A,A+,O,O,
317126512072,7.23,7.25,A,B,B+,B+,B+,B,A+,A+,
317126512073,9.45,9.33,A+,A+,O,O,A+,A+,O,O,
317126512074,9.59,9.2,O,A+,A+,A+,O,O,O,O,
317126512075,8.68,8.72,A+,A,A+,A+,A,A,A+,O,
317126512076,8.32,8.3,O,B+,A,A,A,A,A+,A+,
317126512077,8.23,8.5,O,A+,B+,A,B+,A,A+,A,
317126512078,8.45,8.81,A+,A,A+,A+,A,B+,A+,A+,
317126512079,8.73,8.78,O,A,A+,A+,A,A,A+,A+,
317126512080,,,C,F,C,F,B,P,A,B,
317126512081,8.68,8.91,A+,A,A,A+,A,A+,A+,O,
317126512082,8.0,7.55,A+,A,A,B,A,B+,O,A+,
317126512083,8.32,8.88,A+,A+,A+,A,B+,B+,A+,A+,
317126512085,7.27,7.45,A,B+,B+,A,B+,C,A+,A,
317126512086,8.59,8.69,A+,A,A+,A+,A,A,A+,A+,
317126512087,8.86,8.64,O,A,A+,A+,A,A+,A+,A+,
317126512088,7.09,7.16,A,B+,B,B,B,B+,A+,A+,
317126512089,6.95,,A,C,B+,B,B+,B,A+,A+,
317126512090,8.82,8.39,O,A+,A,A+,A,A,O,A+,
317126512091,7.23,7.55,A+,A,B,A,B+,C,A,B+,
317126512092,7.55,7.65,A,B+,B+,B+,B+,A,A+,A,
317126512093,,,F,F,F,F,F,F,C,C,
317126512094,7.95,8.0,A+,B+,B+,A+,B+,A,A,A+,
317126512095,6.91,7.15,A,B+,B+,B+,C,B,A,A,
317126512096,5.82,,B+,P,C,B,C,C,A,A,
317126512097,,,C,F,B,F,C,F,A,A,
317126512098,7.68,8.22,A,A,A,A,B+,B,A+,A,
317126512099,5.5,,B+,P,P,B+,C,P,B+,B+,
317126512100,8.73,8.72,A+,A+,A,O,B+,A+,A+,A+,
317126512101,9.45,9.16,O,A+,O,O,A+,A,O,O,
317126512102,8.18,8.36,A+,B+,A,A+,B+,A,A+,A+,
317126512103,8.77,8.6,O,A,A+,A+,A,A+,A+,A,
317126512104,7.05,7.22,A,B,B,A,B,B+,A,A,
317126512106,8.82,8.72,A+,A+,A,A+,A,A+,O,A+,
317126512107,5.68,6.47,B,P,C,C,C,B,B+,A+,
317126512108,8.73,8.4,O,A,A,O,A,A,A+,A+,
317126512109,9.27,8.95,O,A+,A+,O,A+,A+,A+,A+,
317126512110,9.86,9.67,O,O,O,O,O,A+,O,O,
317126512112,8.59,8.43,A+,A+,A+,A+,B+,A,A+,A+,
317126512113,7.91,7.95,A+,A,B+,B+,A,B+,A+,A+,
317126512114,9.41,9.08,O,A,O,O,O,A+,A+,A+,
317126512115,8.55,8.49,O,B+,A+,A,B+,A+,A+,O,
317126512116,8.32,8.53,A+,B,A,O,A,A,A+,A+,
317126512117,8.73,8.47,O,A,A,A+,A,A+,A+,A+,
317126512118,6.45,6.52,B+,C,C,B,B+,B,A+,A,
317126512119,,,F,F,B,C,F,F,A+,B+,
317126512120,8.86,8.74,O,A,A+,O,B+,A+,A+,A+,
317126512121,8.45,8.64,O,B+,A,A+,B+,A+,A+,A+,
317126512122,,,A,P,B+,A,F,A,A,B+,
317126512123,9.77,9.28,O,O,O,A+,O,O,A+,O,
317126512124,,,B+,C,B+,F,P,F,B+,B+,
317126512125,,,B+,C,B+,F,B,B+,A,A+,
317126512126,,,B+,C,B+,B,F,B+,A,A+,
317126512127,7.5,7.48,A,B+,B+,B,B+,A,A+,A+,
317126512128,7.91,8.19,A+,B+,A,B+,B+,A,A+,A+,
317126512129,6.82,6.8,A,B+,C,B+,C,A,A,B+,
317126512130,9.23,8.83,O,A,A+,A+,A+,O,O,A+,
317126512131,9.45,9.49,O,A+,A+,A+,A+,O,O,O,
317126512132,9.23,8.82,O,A+,A+,A+,A,O,O,A+,
317126512133,9.86,9.73,O,A+,O,O,O,O,O,O,
317126512134,8.36,8.15,O,B+,A,A+,B+,A+,A+,A,
317126512135,8.5,8.56,O,A,A+,A,A,A,A+,A,
317126512136,9.41,9.45,O,A+,O,O,A,O,A+,A+,
317126512137,6.86,7.2,A,C,A,P,B+,B+,A+,A,
317126512138,8.95,8.94,O,A,A+,A+,A,A+,O,A+,
317126512139,7.23,7.1,A,B,A,B,B+,A,B+,A,
317126512140,6.14,6.31,B+,P,B+,C,C,B+,B+,A,
317126512141,7.41,7.14,A,B+,A,C,A,B+,A+,A,
317126512142,9.27,9.11,A+,A+,O,A+,A+,O,A+,A+,
317126512143,7.68,7.67,A+,B+,A,C,A,A,A,A+,
317126512144,8.27,7.66,A+,A,A,B+,A+,A+,A,A,
317126512145,8.86,8.85,O,A+,A+,A+,A,A,A+,A+,
317126512146,8.09,8.17,A,A,A+,B+,B+,A+,A+,A,
317126512147,9.14,9.0,O,A+,A+,A+,A,O,A+,A+,
317126512148,8.59,8.73,A,A,A+,A,A,O,A+,A+,
317126512149,9.64,9.1,O,O,O,O,A+,A+,A+,O,
317126512150,7.55,7.59,A,B+,A+,B,B+,B+,A+,A,
317126512151,,,F,P,P,P,P,F,B,B+,
317126512152,8.45,8.49,O,B+,A+,A,B+,A+,A+,A+,
317126512153,,,F,F,F,F,F,F,F,B,
317126512154,6.27,5.95,A,B,C,C,C,B+,B+,A,
317126512155,9.05,9.22,A+,A,A+,O,A,A+,O,O,
317126512156,,,B,F,P,F,F,F,A,B+,
317126512157,8.36,8.59,A+,A+,A+,A,B,A+,A+,A,
317126512158,7.45,7.25,A,A,A,B,B+,B+,A,A,
317126512159,,,A,C,A,B+,F,B+,A,A,
317126512160,8.73,8.86,O,A,A+,A,A,A+,A+,A+,
317126512161,6.23,6.65,B+,B+,C,C,C,B,A,A,
317126512162,8.45,8.38,A+,B+,A+,A,A+,A,A+,A+,
317126512163,,,P,F,P,P,F,F,B+,B+,
317126512164,,,A,P,B,F,B+,B+,B+,A,
317126512165,7.82,7.4,A,B+,A,B+,A,A,A+,A,
317126512166,8.73,9.11,A+,A,O,A,A,A+,A+,A+,
317126512167,8.95,8.75,O,A+,A+,B+,A+,A+,A+,O,
317126512168,8.5,8.11,O,A,A,B+,A+,A+,A+,A,
317126512169,,,P,F,P,F,F,F,B+,B+,
317126512170,8.68,8.08,A+,A+,A+,A,A,A,A+,O,
317126512171,,,A,C,B+,F,C,B,A,A+,
317126512172,9.05,9.3,A+,A+,A+,B+,A+,O,O,O,
317126512173,9.0,8.82,O,A+,A+,A,A+,A+,A+,A+,
317126512174,7.95,7.41,A+,A,A,A,B,A,A+,A,
317126512175,7.27,7.66,A,A,B,B,B+,B+,A+,A,
317126512176,7.82,8.36,A+,B+,A,A,B,A,A,A+,
317126512177,5.95,6.58,B,C,C,C,B+,C,A,A,
317126512178,8.64,8.94,O,A,A+,A,A,A+,A+,A,
317126512179,7.41,7.6,A+,C,A,B,B+,A,A+,A,
317126512180,8.45,8.61,A+,B+,A+,A,A,A+,A+,A+,
318126512L01,8.23,8.13,A+,A+,A,B,B+,A,O,O,
318126512L02,6.86,6.76,A,B+,B+,B,B,C,A+,A,
318126512L03,7.73,7.62,A+,A,A,A,B,B+,A+,B+,
318126512L04,8.45,8.11,A+,A+,A,A,B+,A+,O,A,
318126512L05,6.64,6.6,A,B+,A,C,C,C,A+,B+,
318126512L06,7.36,6.8,A+,B+,A+,C,B,B,A+,A+,
318126512L07,7.5,7.0,A+,A,A,P,B+,B+,A+,A+,
318126512L08,6.32,6.51,B,A,B+,P,P,B,A+,A,
318126512L09,5.77,,B+,C,B,P,C,P,A+,A,
318126512L10,8.23,8.0,O,A+,A+,C,A,A,A+,A,
318126512L11,6.91,,A+,B+,A,P,B+,C,A,A,
318126512L12,6.91,6.82,B+,A+,A,C,C,B,A+,B+,
318126512L13,8.55,7.31,O,A,A+,B+,A,A,O,A+,
318126512L14,8.09,7.64,A+,A,A+,B+,A,B+,A+,A,
318126512L15,7.5,7.2,A,B+,A,C,A,B+,A+,A+,
318126512L16,6.18,6.09,B+,C,B,C,B,C,A+,A,
318126512L17,7.0,7.04,A,C,A,B+,C,B+,A,A+,
318126512L18,8.32,8.22,O,A,A+,B+,B+,A,A+,A+,
318126512L19,8.95,8.71,O,A,O,B+,A+,A+,O,A+,
318126512L20,6.09,5.8,B+,C,C,C,B+,C,A,A,
318126512L21,7.64,7.11,A+,B+,A,B,B+,B+,A+,A+,
318126512L22,5.32,,B+,C,C,P,P,P,A,B+,
318126512L23,,,B+,B+,A+,F,F,B+,A+,A,
318126512L24,8.91,8.64,A+,A,O,A+,B+,A+,O,O,
318126512L25,6.41,6.67,B+,C,B+,C,P,B+,A+,A+,
318126512L26,7.05,7.0,B,A,A,B,B,B+,A,A,
318126512L27,8.5,8.18,A+,A,A+,A,A,A+,A+,A,
318126512L28,6.73,,B+,B+,B+,C,B+,C,A+,A,
318126512L29,,,B,B+,A+,F,F,B+,A+,A+,
318126512L30,7.5,6.93,A+,B+,A+,C,B,B+,A+,A+,
318126512L31,5.68,,C,C,C,C,C,B,A+,B+,
318126512L32,8.5,7.93,A+,A,O,A,B+,A+,A+,A,
318126512L33,8.27,8.31,A+,A,A+,B,A,O,A,A,
318126512L34,,,F,C,B+,B,F,C,A+,B+,
318126512L35,8.5,8.56,A+,A+,A+,A,B+,A+,A+,A,
318126512L36,7.18,6.93,B+,B+,B+,B,B,B+,O,A+,
317126511001,,,C,A,F,F,P,B+,A,A,
317126511002,7.83,7.13,A,A,A,B,A,A,A+,A+,
317126511003,6.96,6.9,B+,A,C,C,B+,A+,O,A,
317126511004,6.52,,B+,A,P,P,B+,A,O,A,
317126511005,5.48,,B+,C,P,P,P,B+,A,A,
317126511006,7.22,6.86,B,B+,C,A,B+,A+,A+,A+,
317126511007,8.22,8.53,A,A+,B+,B+,A,O,O,A+,
317126511008,8.91,8.96,A,A+,A,O,A,O,A+,O,
317126511009,6.0,6.9,B,B,P,B,P,A,A,A+,
317126511010,7.35,6.92,B+,A,C,B+,A,B+,O,A+,
317126511011,6.96,7.78,C,A,C,B,B+,A+,A+,O,
317126511012,,,P,P,P,F,P,B,B,A+,
317126511013,8.04,7.96,B+,A,B+,A+,B,A+,O,O,
317126511014,9.0,9.03,A,O,A,A+,A+,A+,O,O,
317126511015,9.13,8.8,A+,A+,A+,A+,A,O,O,O,
317126511017,7.39,,B,A,A,C,A,A,A+,A+,
317126511018,6.78,,C,A,C,B,B+,A,O,A,
317126511019,6.78,,B,B+,C,B,B+,B+,O,A+,
317126511020,7.83,7.49,B+,A,B+,B+,B+,A+,O,O,
317126511021,6.96,,C,A,C,B+,B+,A,O,A,
317126511022,9.0,9.29,A+,A,A+,A+,A,O,O,O,
317126511023,8.39,7.54,A,A+,A,B+,A,A+,O,O,
317126511024,8.96,8.82,A,A+,A,A+,A+,O,O,O,
317126511025,8.17,7.85,B+,A,A,A,B+,A+,O,O,
317126511026,6.26,,P,A,C,C,B,B+,A+,A+,
317126511027,6.78,7.04,B+,B,P,A,C,A,A+,O,
317126511028,8.96,8.63,A,A+,A+,A,A+,O,O,O,
317126511029,9.09,8.6,A+,A+,A,A+,A+,O,O,O,
317126511030,9.57,9.62,A+,O,A+,O,A+,O,O,O,
317126511031,,,C,B+,P,F,P,A,A+,A,
317126511032,8.22,8.18,B+,A,B+,A+,A,A+,O,A+,
317126511033,8.13,7.44,A,A,A,A,B+,A+,O,A,
317126511034,,,P,P,F,F,P,B,A,A,
317126511035,,,P,P,P,F,P,B,A,A,
317126511036,6.83,7.47,B+,B+,B+,C,C,A,O,A,
317126511037,8.3,8.48,A,A,B+,A+,B+,A+,O,O,
317126511038,8.96,8.77,A,A+,A,A+,A+,O,O,O,
317126511039,8.13,7.53,A+,A,B+,B+,A,A+,O,A+,
317126511040,7.74,8.11,B+,A,B+,A,B+,A,O,A,
317126511041,,,P,P,P,F,P,B,A,A,
317126511042,7.48,7.18,B+,B+,B+,A,B,A+,A+,A,
317126511043,6.83,7.15,B+,B+,B+,B,C,A,A,A,
317126511044,9.3,9.16,A+,A+,A+,O,A,O,O,O,
317126511045,9.26,9.01,A+,A+,A+,A+,A+,O,O,O,
317126511046,6.35,6.18,B,B+,C,C,B+,B+,A,A,
317126511047,6.13,5.97,C,B,C,P,B,B+,O,O,
317126511048,5.61,,C,C,P,C,C,B+,A+,A,
317126511049,7.52,7.65,B+,B+,B,A,B+,A,O,A+,
317126511050,7.0,,A,B+,C,B,B,A+,O,A,
