317126502001,8.78,8.73,A,A+,A+,O,A,A,A+,,
317126511051,8.74,8.84,A,A+,A,A+,A,A+,O,O,
317126511052,8.26,7.71,A,A,A,B+,A,A+,O,O,
317126511053,6.87,,B,A,B+,C,B,B+,A+,A+,
317126511054,8.26,8.2,B+,A,B+,A,A+,A+,O,O,
317126511055,5.39,,C,C,P,C,P,B+,A,A,
317126511056,7.91,7.79,A,A+,B+,B,B+,A+,O,O,
317126511057,7.7,7.65,A,A,B+,B+,C,A+,O,O,
317126511058,9.04,8.86,A,A+,A+,A+,A+,A+,O,O,
317126511059,6.04,,C,B+,C,B,C,A,B+,B+,
317126511060,8.96,8.8,A+,A+,A+,A+,A,O,A+,A+,
317126511061,7.04,6.81,B,B+,B,B+,B+,A,A+,A,
317126511062,9.26,9.3,A+,A+,A+,A+,A+,O,O,O,
317126511063,9.26,8.81,O,A+,A+,O,A,O,A+,A+,
317126511064,8.61,8.29,B+,A+,A+,A+,A,A+,A+,A+,
317126511065,8.61,8.89,A+,A+,A,A+,A,A+,A,A+,
317126511066,6.39,6.93,B+,B+,B+,C,C,A,C,A,
317126511067,,,F,F,F,F,F,B+,C,C,
317126511068,8.87,8.8,A,A,A+,A+,A,O,O,O,
317126511069,8.57,8.43,A,A,A,A+,A+,A+,A+,A+,
317126511070,,,F,F,F,F,F,F(Ab,F(Ab,F(Ab,
317126511071,8.35,8.62,A,A,A,A+,A,O,A,A,
317126511072,7.7,7.43,B+,A,A,B+,A,A,A,A,
317126511073,6.74,6.48,A,B+,B,B+,B,A,C,B+,
317126511074,8.87,8.71,A+,A+,A+,A+,A,A+,A+,A+,
317126511075,9.13,8.79,A+,A+,A+,O,A,O,A+,A+,
317126511076,,,F,F,F,F,F,B+,C,C,
317126511077,8.26,7.31,A,A+,A,A,B+,A+,A+,A+,
317126511078,8.78,8.71,A+,A+,A,A+,A,O,A+,A+,
317126511079,8.61,7.86,A,A+,A,A,A+,O,A+,A+,
317126511080,5.91,,P,B+,C,B+,C,B+,B+,B,
317126511081,7.87,7.96,B,A,A,B+,B+,O,A+,O,
317126511082,8.0,8.29,B+,B+,A,A,A,A+,A+,A+,
317126511083,7.74,7.92,B+,A,B+,A,B+,A+,A,A+,
317126511084,8.52,8.69,A+,A+,B+,A+,A,A+,A+,A+,
317126511085,6.87,,C,A,P,B+,B+,A+,A+,A+,
317126511086,7.83,8.26,B+,A,A,B+,B+,A,A+,O,
317126511087,7.3,6.68,B+,B+,B+,B,A,A+,A,A,
317126511088,9.39,9.19,A+,O,A+,A+,A+,O,O,O,
317126511089,,,F,P,F,F,F,B+,C,C,
317126511090,7.78,7.54,A,A,A,A,B+,A,A,B+,
317126511091,8.74,8.38,A+,A+,A,A+,A+,A+,O,B+,
317126511092,8.17,8.36,B+,B+,A,A+,A,A+,A+,A+,
317126511093,6.87,7.51,C,B+,B+,B+,B,A,A,A,
317126511094,8.78,8.42,A+,A+,A,A+,A,O,A+,A+,
317126511095,7.65,8.1,B+,A,B+,B+,B+,O,A,A+,
317126511096,8.35,8.0,A,A+,A,A,A+,A+,A,A,
317126511097,7.65,7.21,B+,A+,B,B+,A,A+,A+,A,
317126511098,8.43,7.88,A+,A+,A,A,A,A+,A,A+,
317126511099,6.57,,A,B+,P,B+,B,A,B+,B+,
317126511100,7.09,,B,B+,B+,B+,B,A,A,A+,
317126511101,7.39,7.85,B+,A,B,B+,B+,A,A+,A+,
317126511102,5.52,5.68,P,C,B,C,P,A,C,A+,
317126511103,5.52,5.91,C,B,C,P,P,A,B+,A,
317126511104,8.61,8.14,A,A+,A,A,A+,O,A+,A+,
317126511105,,,P,P,F,C,P,B+,B,B,
317126511106,7.91,7.81,A,A,B+,B+,A,O,A+,A,
317126511107,,,P,P,F,F,P,B+,C,C,
317126511108,9.22,9.14,O,A+,A,O,A+,O,A+,A+,
317126511109,7.26,,B+,A,B+,B,A,A,A+,B,
317126511110,8.17,7.75,A,A,A,A,A,A+,A+,A,
317126511111,9.43,9.43,A,O,A+,O,A+,O,O,O,
317126511112,7.78,8.11,B+,A+,B+,B+,B+,A+,A+,A+,
317126511113,6.35,6.56,P,B+,B+,B,C,B+,A,A,
317126511114,8.35,7.84,A,A,A,A,A,A+,O,A+,
317126511115,8.22,7.41,A+,A,A,B+,A,A+,A+,A+,
317126511116,8.74,8.62,A+,A+,A,A,A+,A+,A+,O,
317126511117,8.96,7.36,A+,A+,A+,A,A,O,O,O,
317126511118,9.0,8.47,A+,A,A+,A+,A,O,O,O,
317126511119,,,F,P,C,F,P,C,B+,B+,
317126511120,8.78,8.09,A+,A,A+,A+,B+,A+,O,O,
317126511121,9.26,8.62,A+,A+,A+,A+,A+,O,O,O,
317126511122,6.22,,C,C,B+,C,C,A,A+,A,
317126511123,8.48,8.11,A,A+,A,A,A,A+,A+,O,
317126511124,9.26,8.74,A+,A+,A+,A+,A+,O,O,O,
317126511125,9.13,8.51,A+,A+,A+,A+,A,O,O,O,
317126511126,8.65,8.26,B+,A+,A+,A+,B+,A+,O,O,
317126511127,9.17,9.03,A+,A,A+,O,A,O,O,O,
317126511128,8.39,7.77,A,A+,A,B+,A,A+,O,O,
317126511129,7.83,7.01,B+,A,A,B+,B+,A+,A+,A+,
317126511130,6.78,7.19,B+,B+,B+,C,B,A,A,A,
317126511131,5.87,,B+,B+,P,P,C,B+,A+,B+,
317126511132,8.22,7.51,A,A,A,B+,B+,O,O,O,
317126511133,8.3,8.07,A,A,A,A,B+,A+,O,O,
317126511134,8.74,8.53,A+,A+,A+,A,B+,A+,O,O,
317126511135,9.57,9.45,A+,O,O,A+,A+,O,O,O,
317126511136,,,F,F,F,F,F,C,B+,B,
317126511137,8.87,8.63,A,A,A+,A+,A,O,O,O,
317126511138,8.04,8.03,B+,A+,A,B+,B+,A+,A+,O,
317126511140,6.65,7.12,C,B,A,C,P,A+,A+,O,
317126511141,9.39,9.2,A+,O,A+,A+,A+,O,O,O,
317126511142,,,F,F,F,F,F,C,B,B+,
317126511143,9.13,8.7,O,A+,A,A+,A+,A+,O,O,
317126511145,,,F,F,F,F,F(Ab,B,B+,B+,
317126511146,8.43,8.0,A,A+,A,A,B+,A+,O,O,
317126511147,9.26,8.74,A+,A+,A+,A+,A+,O,O,O,
317126511148,,,F,F(Ab,F,F(Ab,F,B,B+,B+,
317126511149,,,F,F,F,F,F,B,B,C,
317126511150,9.17,8.8,A+,A+,A+,A+,A+,A+,O,O,
317126511151,8.13,7.48,B+,A,A,A,A,A+,A+,A+,
317126511152,8.65,8.26,A,A+,A,A,A,O,O,O,
317126511153,8.91,8.53,A+,O,A+,B+,A,O,O,O,
317126511154,9.43,8.9,A+,A+,O,A+,A+,O,O,O,
317126511155,6.3,,B,B+,B,C,P,A,A+,A,
317126511156,7.96,7.95,A,A+,A,C,A,A+,O,A+,
317126511157,8.61,8.22,A,A+,A,A+,B+,A+,O,O,
317126511158,,,C,C,C,F,P,A,A+,A,
317126511159,,,F,P,P,F,F,A,A,B+,
317126511160,9.13,8.78,A+,A+,A+,A+,A,O,O,O,
317126511161,8.83,8.6,A+,A+,A+,B+,A+,A+,O,O,
317126511162,8.22,7.8,B+,A,A,A,A,A+,A+,O,
317126511163,,,P,P,F,F,F,B+,B+,B+,
317126511164,9.17,8.78,A+,O,A+,A+,A,A+,O,O,
317126511165,9.43,9.09,A+,A+,A+,O,A+,O,O,O,
317126511166,,,P,P,P,F,F,C,B+,B+,
317126511167,,,P,P,F,F,F,B+,B+,B+,
317126511168,8.57,8.19,A,A+,A+,A,A,A+,A+,A+,
317126511169,9.26,8.92,A+,A+,A+,A+,A+,O,O,O,
317126511170,8.78,7.9,A+,A+,A+,B+,A,O,O,O,
316126520167,,,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,
316126520199,,,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,C,
317126520001,,,F,F,F,F,F,P,F,A+,
317126520002,8.96,9.11,A+,A,A+,A+,A+,A+,A+,O,
317126520003,5.92,6.71,B+,P,B,C,P,B+,B+,A+,
317126520004,,,P,F,P,F,F,B,B,O,
317126520005,6.67,7.45,B+,C,B,B,B+,B+,A,A+,
317126520006,7.88,7.93,A,A,B+,A,B+,A,A,O,
317126520007,8.33,8.39,A+,B+,A+,A,A,A,A,O,
317126520008,5.54,,C,P,C,C,B,B,B,A+,
317126520009,,,B,F,P,C,F,B+,C,A+,
317126520010,6.33,6.93,B+,B,C,C,C,A,A,A+,
317126520011,7.21,7.78,A,B+,B,B+,B,A,A,A+,
317126520012,7.46,8.3,A,B+,C,A,B+,A+,A,A+,
317126520013,8.83,9.1,A+,A,A+,A+,A+,A,A+,O,
317126520014,7.25,7.8,O,B,B+,C,B+,B+,A,O,
317126520015,6.04,,A,P,C,C,B,B+,B+,A,
317126520016,7.25,8.13,A,A,B+,B,B+,B+,B+,A+,
317126520017,,,B,C,P,B,F,B+,B+,A+,
317126520018,,,C,P,P,F,C,C,B,O,
317126520019,5.33,6.51,B,P,C,P,C,C,B+,A+,
317126520020,,,P,F,F,F,C,C,C,A+,
317126520021,,,B,B+,B+,C,C,F,A,A+,
317126520022,8.75,9.0,A+,A+,A+,A+,A,A,A,O,
317126520023,9.38,9.37,O,A+,O,A+,A+,A+,O,A+,
317126520024,8.63,9.01,A,A+,A,A,A+,A+,A+,O,
317126520025,,,P,F,F,C,F,A,B+,A,
317126520026,6.92,7.61,B+,B+,B+,C,B+,B+,A,A+,
317126520027,6.71,7.29,C,B,B,B,B,A,A+,O,
317126520028,7.58,7.68,B+,A,A,B+,B,B+,A+,O,
317126520029,,,P,F,P,F,P,F,F,A+,
317126520031,9.46,9.26,A+,A+,O,A+,O,A+,O,O,
317126520032,5.79,,B,C,C,P,B,B,A,A+,
317126520033,5.83,7.1,C,P,C,B,C,A,B,A+,
317126520034,8.46,8.08,A,A,A,A+,A,A+,A+,A+,
317126520035,,,P,F,P,F,F,P,C,A+,
317126520036,,,B,P,B+,B,B,C,F,A+,
317126520037,,,F,F,F,F,F,F,F,O,
317126520038,8.42,8.53,A,A+,A,A,A,A+,A,O,
317126520039,7.17,7.25,B+,P,A,B+,B,A+,A,A+,
317126520040,7.33,8.05,B+,B+,B+,C,B+,A+,A+,O,
317126520041,6.58,6.57,B+,C,B,B+,B+,B+,C,A+,
317126520042,6.75,7.37,B+,B+,B,B,B+,B+,B,A+,
317126520043,,,B,C,C,C,B+,P,F,A+,
317126520044,7.08,8.09,A,B+,B,B+,B,B+,B+,O,
317126520045,4.63,,P,P,P,P,C,P,C,A+,
317126520047,7.04,7.43,B+,B,B+,B+,B+,B+,B+,A+,
317126520048,,,B,C,P,B,F,P,B+,A+,
317126520049,,,B,P,C,B,B,B+,F,A+,
317126520050,5.92,6.63,B,P,C,C,B+,B+,B,A+,
317126520051,9.04,9.07,A+,A+,A+,A,A+,O,A+,O,
317126520052,6.21,7.08,B+,C,B+,C,B+,P,B+,A+,
317126520053,6.13,6.53,B+,B,B,C,P,B,A,A+,
317126520054,7.13,7.54,A,B,B+,B+,B+,B,A,A+,
317126520055,8.46,8.83,A,A,A+,O,A,B+,A,A+,
317126520056,4.5,,P,P,P,P,P,P,C,A+,
317126520057,8.21,8.66,O,A,A,B+,A,B+,A+,O,
317126520058,6.46,7.02,B+,C,C,C,B+,A,A,A+,
317126520059,8.42,8.66,A+,A,A,B+,A,A+,O,O,
317126520060,,,P,F,F,F,F,F,F,A+,
317126520061,,,P,P,F,F,C,C,A,A,
317126520062,,,B+,F,B,F,C,P,A,A,
317126520063,,,C,F,F,F,F,A,F,B+,
317126520064,,,P,P,C,F,F,B,B,B+,
317126520066,5.63,,C,P,B,P,C,B+,A,A,
317126520067,,,B,F,C,P,P,B+,B+,A,
317126520068,8.08,7.76,A,A,A,A,B+,A+,A,A+,
317126520069,6.08,,C,B+,B,B,P,A,C,A,
317126520070,7.0,6.43,B+,B+,B+,B,B+,B+,A,A,
317126520071,,,B,P,C,F,P,F,B,A,
317126520072,,,F,F,F,P,P,C,C,A,
317126520073,8.33,8.35,A,A,A+,A,B+,A+,A+,A+,
317126520074,8.58,8.6,A,A,A,A+,A+,A+,A+,A+,
317126520075,8.13,8.46,A,A,A,A,A,A+,B+,A+,
317126520076,6.71,7.01,B+,B+,B+,B,B,B+,B,A,
317126520077,7.38,6.6,B+,B+,A,B+,B,A+,B+,A,
317126520078,5.88,6.43,B+,P,B+,P,P,B,A,A+,
317126520079,8.17,7.76,A,B+,A,A,A,A+,A+,A+,
317126520080,5.29,,B,P,C,P,P,B+,B,A,
317126520081,6.42,6.59,A,B,B+,B,P,B,B+,A,
317126520082,9.17,9.04,A+,A+,O,A+,A,O,A+,A+,
317126520083,5.25,,C,P,B,P,P,B+,C,A,
317126520084,,,F,F,F,F,F,B+,C,A,
317126520085,5.83,6.48,B+,C,C,P,P,A,A,A,
317126520086,7.83,8.18,A+,A,A+,B+,B,B+,A,A+,
317126520087,7.96,8.32,A,A,A,A,A,B+,A,A+,
317126520088,5.54,5.96,B,C,C,P,C,B+,B,A,
317126520089,7.21,7.5,A+,B,B+,B+,B,A,B+,A,
317126520090,5.25,,B,C,P,P,C,B,B,A,
317126520091,5.08,,C,P,C,P,P,B+,C,A,
317126520092,,,C,F,C,C,P,B,F,A,
317126520093,,,P,F,P,F,P,F,C,A,
317126520094,6.96,7.66,B,B,B+,B,B+,A,A+,A,
317126520095,7.71,8.24,A,A,A+,B,B+,A,A,A,
317126520096,,,P,P,F,F,P,B,B,B+,
317126520097,,,P,C,B,P,F,B+,C,B+,
317126520098,5.42,5.98,B+,C,B,P,P,B,C,B+,
317126520099,,,F,F,F,P,F,B,F,A+,
317126520100,8.21,8.22,A,B+,A+,A,B+,A+,A+,A+,
317126520101,7.46,7.13,A+,B+,B+,B,B+,A,A,A+,
317126520102,5.46,,B,C,P,P,P,A,B,A+,
317126520103,,,A+,B,B+,A,B,A,F,A+,
317126520104,8.79,8.82,A+,A+,O,A,A,A+,A,A+,
317126520105,8.63,8.86,O,A,A+,A,A,A+,A,A+,
317126520106,7.63,7.68,A,B+,B+,B+,B+,A+,A,A+,
317126520107,9.13,9.1,O,A,A+,A+,A+,O,A+,A+,
317126520108,5.25,,B,C,P,P,C,B,B,A,
317126520109,5.96,6.08,B,C,B+,C,C,B+,C,A,
317126520110,6.71,6.72,B+,C,B+,B,C,A,A,A+,
317126520111,7.13,7.78,A+,B+,A,B,B,C,A,A+,
317126520112,8.83,8.28,A+,A+,A+,A+,A,O,B+,A+,
317126520113,7.38,6.79,A,B+,B+,B+,B,A,A,A+,
317126520114,7.38,7.51,A+,B,A,B,B+,B+,A+,A,
317126520115,7.54,7.66,A,B+,A,B+,B,A,A,A+,
317126520117,6.25,6.89,B+,B,B,C,C,A,B,A,
317126520118,,,B+,F,F,F,F,B+,B,A,
317126520119,8.04,8.26,A+,B+,B+,A,A,A+,A,A+,
317126520120,8.75,8.99,A+,A+,A+,A,B+,A+,O,O,
317126520121,,,P,P,P,F,C,C,C,A,
317126520122,8.42,8.4,A+,A,A,B+,A,A+,O,O,
317126520124,,,C,F,F,P,F,B+,C,A+,
317126520125,8.0,8.17,A+,B+,A,B+,B+,A+,A+,A+,
317126520126,5.71,,B+,P,B+,P,C,C,B,A+,
317126520127,7.67,7.76,A+,B,A+,B+,B+,A,B+,A,
317126520128,6.63,6.61,B+,C,B+,P,B+,A,B+,O,
317126520129,8.04,8.16,A,A,B+,B+,A,A+,O,A+,
317126520130,6.46,7.14,B+,P,B+,C,B+,B+,B+,A+,
317126520131,,,B+,P,B,P,F,B,B+,A+,
317126520132,,,P,F,P,F,P,P,F,A,
317126520135,9.04,8.87,O,A+,A+,A,A+,A+,A+,O,
317126520136,7.04,7.16,A,B,B+,B,A,C,A,O,
317126520138,8.04,8.1,A,B+,A+,B+,B+,A+,A+,A+,
317126520139,7.04,7.38,B,B,B+,B+,B,B+,A+,O,
317126520140,7.08,7.24,A,B,B,B+,P,A,O,O,
317126520141,8.5,8.11,A,B+,A+,A,A,A+,O,O,
317126520142,5.25,,B,P,C,P,P,B,B,A+,
317126520143,5.79,,B+,P,C,P,C,B+,A,A+,
317126520144,,,P,F,F,F,F,C,F,A,
317126520145,,,P,F,P,F,P,P,B+,A+,
317126520146,6.96,7.0,B,P,B+,B+,B+,A,A+,A+,
317126520147,6.58,7.15,B+,B+,C,C,B,A,A,A+,
317126520148,8.79,8.51,A,A+,A+,A+,A,A,O,O,
317126520149,,,C,F,P,F,F,P,B+,A,
317126520150,,,C,P,P,P,F,B,B+,A+,
317126520151,7.13,7.09,A,B+,A,P,A+,C,A+,A+,
317126520152,,,F,F,F,F,P,F,F,A+,
317126520153,,,C,P,A,F,C,F,F,O,
317126520154,,,P,F,F,F,P,P,C,A,
317126520155,6.96,7.86,A,B+,A,P,C,B+,A+,O,
317126520156,5.88,,B+,C,B,P,C,B,B+,A+,
317126520157,6.54,6.73,B+,B+,B+,P,B,B+,B+,A+,
317126520158,8.79,8.8,A+,A,O,A,A,A,O,O,
317126520159,,,F,F,F,P,P,C,C,A+,
317126520160,,,A,B,B+,B+,B+,B+,F,A,
317126520161,,,P,F,F,F(Ab,F,P,F,A,
317126520162,,,C,P,P,F,P,C,A,A,
317126520163,,,F,F,F,F,C,C,F,A+,
317126520164,,,F,F,F,F,F,F,F,A,
317126520165,8.46,8.25,A,B+,A+,A,A+,A+,A+,A+,
317126520166,7.92,7.7,B+,B,A,A,A,A+,A,O,
317126520167,8.17,7.95,A,A,A,A,B+,A+,A+,A+,
317126520168,,,C,P,P,F,C,C,B+,A,
317126520169,,,C,P,F,F,P,P,F,A,
317126520170,,,C,P,F,C,C,F,F,A,
317126520171,5.13,6.29,B,C,C,P,P,P,C,O,
317126520172,,,B,P,B,B,B+,B+,F,A+,
317126520173,8.75,8.67,A+,A,A+,A,A,A+,O,O,
317126520174,6.29,7.01,B+,C,B,P,B+,B,A+,A+,
317126520176,7.25,7.48,A,B+,A,P,A,B+,A+,A+,
317126520177,8.42,7.83,A+,A,A,B+,A,A+,O,O,
317126520178,,,F,F,F,F,F,C,C,A+,
317126520179,,,B+,P,C,P,F,B,B,A+,
317126520180,9.17,9.03,A+,O,O,A+,A,A+,O,A,
317126520181,,,B,F,C,P,P,F,C,C,
317126520182,5.92,6.28,B+,P,B,C,B,B+,B,B+,
317126520183,7.13,7.78,A+,A,A,A,B,P,B,B+,
317126520184,7.42,8.07,A,B+,A,A,B,B+,A,B+,
317126520185,4.42,,P,P,P,P,P,P,C,A,
317126520186,,,C,P,P,F,P,P,B+,B+,
317126520187,8.5,8.6,A,A,A,A,A,O,O,A+,
317126520188,7.33,7.4,A,B+,B,B+,B+,A,A+,A,
317126520189,,,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F,C,B,
317126520190,6.25,,C,B,B,B+,C,B,B+,A+,
317126520191,8.38,8.88,A+,A,A+,A,B+,A+,A,A+,
317126520192,6.29,7.05,B+,P,B,B+,C,B+,A,B+,
317126520193,9.04,9.03,O,A+,A,O,A+,A+,A,A+,
317126520194,9.08,8.48,A+,A+,A+,A+,A+,A+,O,A+,
317126520195,10.0,9.68,O,O,O,O,O,O,O,O,
317126520196,5.96,6.8,C,B,B+,C,P,B,B+,A+,
317126520197,8.38,8.64,A,A,A,A+,A,A+,A,A+,
317126520198,5.38,6.51,B+,B,P,C,C,C,C,B+,
317126520199,7.13,7.63,A,B+,A,B+,B+,C,A,B+,
317126520200,,,C,P,F,F,F,P,B+,C,
317126520201,,,P,F,F,F(Ab,P,P,B,B,
317126520202,8.71,8.77,A+,A+,A+,A+,A,A+,O,B,
317126520203,6.25,7.09,B+,B+,B,B+,P,P,A,A,
317126520204,7.71,8.12,A,B+,A,A+,B,A,A,B+,
317126520205,6.21,7.15,B+,C,C,B,B,B+,A,B+,
317126520206,,,P,F,F,F,F,F,F,B+,
317126520207,7.79,7.72,A,A,A,B+,B+,A,A,A+,
317126520208,5.88,,B+,B,C,C,C,B+,C,A,
317126520209,6.38,6.72,B+,C,C,B+,C,A,B+,A,
317126520210,,,F,C,P,C,C,B+,C,A,
317126520211,6.21,6.79,C,B+,C,B,B,B+,A,B+,
317126520212,,,P,F,F,F,F,P,C,B,
317126520213,6.92,7.33,B+,B+,C,A,B,A,B,A+,
317126520214,7.83,7.82,B+,A,B,A+,B+,O,B+,A+,
317126520215,,,P,P,F,F,C,P,F,A,
317126520216,,,F,P,P,C,C,B+,B+,B+,
317126520217,,,P,P,P,F,P,P,F(Ab,A,
317126520218,,,P,P,F,F,P,C,C,B,
317126520219,5.17,6.11,B,P,C,B,P,P,C,A,
317126520220,7.58,8.32,A,A,B,B+,B+,A+,A,A+,
317126520221,,,C,C,P,C,F,P,F,B,
317126520222,8.04,7.84,A+,A+,A,A,B,B+,A+,A+,
317126520223,7.0,7.33,B+,B,B,B+,B,A+,B+,A+,
317126520224,8.33,8.61,A+,A,A,A+,B,A+,O,A,
317126520225,,,P,F,F,P,P,P,C,B+,
317126520226,,,B,B+,B+,B,P,B,F,A,
317126520227,7.5,7.61,B+,A,B+,B+,B+,A,A+,A,
317126520228,,,F(Ab,F,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,B,
317126520229,7.92,8.21,B+,A,A,A,B+,A,A+,A+,
317126520230,8.38,8.45,A,A+,A+,A,A,A,A+,A,
317126520231,,,B,C,F,B,C,P,B,B,
318126520L01,8.92,8.92,A+,A+,A+,A,A+,A+,A+,O,
318126520L02,8.25,8.04,B+,B+,A,A,A+,A+,A+,O,
318126520L03,8.67,8.73,A+,A+,A+,B+,A+,A+,A,O,
318126520L04,8.88,8.84,A+,A,A+,A+,A,O,A,O,
318126520L05,8.08,7.8,A,B+,B+,A+,B+,O,B+,O,
318126520L06,8.5,8.55,A+,A,B+,A+,A,A+,A+,O,
318126520L07,8.29,7.8,A,B+,A,A,A,O,A,O,
318126520L08,7.71,7.51,B+,B+,B+,B+,A+,A,A,O,
318126520L09,9.5,9.31,A+,A+,O,A+,O,O,A+,O,
318126520L10,8.75,8.8,A+,A,A,A,A+,O,A+,O,
318126520L11,8.83,9.08,A+,A,A+,A+,A,A+,A+,O,
318126520L12,8.58,8.31,B+,A,A+,A+,A,A+,A+,O,
318126520L13,7.46,6.96,B,B+,B+,B+,B+,A+,A+,A+,
318126520L14,6.17,,P,B+,C,C,B+,A,B,A+,
318126520L15,7.54,7.41,B,A,A,B+,B+,A,A,A+,
318126520L16,7.83,7.86,B+,B+,A,A,B+,A+,A,A+,
318126520L17,,,F,F,F,F,F,B+,C,B+,
318126520L18,,,C,C,P,F,P,B,C,A,
318126520L19,9.5,9.35,A+,A+,O,O,O,O,A,A+,
318126520L20,7.21,6.8,B+,B+,B,B+,A,B+,A,A+,
318126520L21,,,F,C,F,P,F,B,A,B+,
318126520L22,6.08,,C,C,B,B+,P,A,B+,B+,
318126520L23,,,C,P,F,F,P,A+,B,B+,
318126520L24,8.75,8.41,A+,A,A,A,A+,O,A+,O,
318126520L25,8.63,8.49,A,A,A+,A,A,A+,O,O,
318126520L26,5.79,,C,P,B,P,C,B+,A+,A+,
318126520L27,7.46,7.1,B+,B,B+,B,B+,A+,O,O,
318126520L28,8.67,8.27,A,A+,A+,A,A,A+,O,A+,
318126520L29,9.25,9.04,O,A+,O,B+,A+,O,O,O,
318126520L30,6.58,6.73,C,B,B,C,B+,A,A+,A+,
318126520L31,,,B+,B+,B+,F,B+,A,A+,O,
318126520L32,8.96,8.78,A,A,A+,A+,A+,O,A+,O,
318126520L33,7.46,7.0,B+,B,A,C,B+,A+,O,O,
318126520L34,8.96,8.45,A+,A,A+,B+,O,O,O,O,
318126520L35,7.33,6.65,B+,B,B+,C,A,A+,A+,O,
318126520L36,9.46,8.82,A+,A,A+,O,O,O,O,O,
318126520L37,8.42,8.39,B+,A,A,O,A,A+,A,A+,
318126520L38,5.63,5.73,C,C,P,B,B,B+,C,A,
318126520L39,8.96,8.71,A+,A,A+,O,A,O,A,A+,
318126520L40,5.71,5.55,C,C,P,B+,C,A,C,B+,
318126520L41,8.08,7.92,B+,B+,B+,A+,A,O,A,A+,
318126520L42,4.92,,C,P,P,P,P,B+,C,A,
318126520L43,6.25,6.47,B,P,B+,B+,B+,C,B+,B+,
318126520L44,4.71,,C,P,P,P,P,P,B+,A,
318126520L45,5.46,6.14,C,C,C,C,P,C,A,A+,
318126520L46,8.46,8.06,A,B+,A,A+,A,O,A,O,
318126520L47,7.13,7.29,B,B+,B+,B+,B,A,A,A+,
318126520L48,7.96,7.53,B+,B+,B+,A,A+,A,A+,O,
318126520L49,8.04,7.78,A,A+,B,A,A,A,O,A+,
318126520L50,5.67,5.8,C,P,C,B,C,B,B+,A+,
318126520L51,5.5,,P,C,P,C,C,A,B+,A,
318126520L52,,,F(Ab,B+,A,A,B+,A,B+,A+,
318126520L53,7.88,7.96,A,B+,A,A,B+,A+,A,A,
318126520L54,8.33,8.22,B+,A,A,A+,A,A+,A+,A+,
318126520L55,7.42,6.92,C,B+,B+,B+,B+,A+,O,A+,
