,,,EM-III,OC,ME&SM,BEEE,CPC,OC LA,ME LA,
318126510L05,7.71,7.71,A,A,A,B+,B,A+,A+,A
318126510L06,,,C,F,B+,B,F,A+,A,B
318126510L07,5.29,5.29,B,C,C,P,C,B+,B,C
318126510L09,6.88,6.88,A,B+,A,P,B,A,A+,C
318126510L10,6.88,6.88,B+,C,B+,A,C,A+,A,A
318126510L11,,,B+,F,B,C,F,A,A,C
,,,DS&A,DLD,DMS,OOP W,PS&QT,DS LA,DE LA,JAVA
,,,Data Structur es  & Algorith,Digital Logic Design,Discret e Mathem atical,Object Oriente d Progra,"Probabil ity, Statistic s &",Data Structur es  Lab,Digital Electron ics Lab,Java Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126510L12,7.75,7.75,A,B+,A,A+,B,A+,A+,B+
318126510L13,7.38,7.38,B+,B+,A,A,B,A,A,A
318126510L14,,,P,C,C,C,F,B+,A+,B
318126510L15,,,F,F,F,F,F,F,B+,B+
318126510L16,6.88,6.88,B+,C,A,B,B,A,A+,B+
318126510L17,,,B,B,P,A,F,A,A,B+
318126510L18,6.83,6.83,A,B,B,B,C,A+,A,A+
318126510L19,,,F,F,F,F,F,B+,B+,F
318126510L20,,,A,P,A,B+,F,A+,A+,O
318126510L21,,,F,F,C,P,F,B+,B+,B+
318126510L22,5.75,5.75,B,C,P,B+,C,B+,B+,B+
318126510L23,6.25,6.25,B,B+,B+,C,C,B+,B+,B+
318126510L24,6.54,6.54,B,C,B+,A,B,B+,B+,B+
318126510L25,8.50,8.50,A+,A,A+,A,B+,A+,O,A+
,,,DS&A,DLD,DMS,OOP W,PS&QT,DS LA,DE LA,JAVA
,,,Data Structur es  & Algorith,Digital Logic Design,Discret e Mathem atical,Object Oriente d Progra,"Probabil ity, Statistic s &",Data Structur es  Lab,Digital Electron ics Lab,Java Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126510L26,8.46,8.46,A,A,A,A+,A,A+,O,A+
318126510L27,6.71,6.71,A,B+,B,P,C,A+,A+,A
318126510L29,,,P,P,B,F(Ab,F,B+,C,F
318126510L30,8.42,8.42,A+,B+,A+,A+,B+,A,A+,O
318126510L31,,,B+,C,B+,C,P,B+,A,F
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514001,,,B,F,F,F,B+,C,B,A+
317126514002,,,A,B+,F,C,A,B,A,A+
317126514003,,,P,F,F,F,B+,P,B+,A
317126514004,,,F,F,F,F,F,F,F,B+
317126514005,7.45,8.23,A,B,B,B+,A,B+,A+,O
317126514006,6.68,7.75,B,B+,B+,C,B+,B+,B+,A
317126514007,6.64,6.85,B+,B+,B+,B,B+,P,B+,A+
317126514008,7.73,8.03,A+,B+,B+,A,B+,B,A+,O
317126514009,6.09,7.02,A,C,C,C,B+,P,B+,A+
317126514010,,,P,B,P,P,C,F,A,A
317126514011,5.73,6.89,B,C,C,P,B+,C,B+,A
317126514012,,,C,B,F,P,C,P,B+,A+
317126514013,,,B+,B,F,P,B,B+,A+,A+
317126514014,6.73,7.51,A,C,C,B,B+,B+,A,A+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514015,5.95,6.98,C,C,P,C,B+,B+,B+,A+
317126514016,,,C,F,F,P,P,P,A+,A+
317126514017,6.45,7.15,A,B,C,P,B+,B,A,A+
317126514018,,,F,C,F,P,C,P,B+,A+
317126514019,6.45,7.55,B,B+,C,B+,B,C,A,A+
317126514020,8.64,8.72,A+,A,A,A,A+,A,O,O
317126514021,6.14,7.28,B+,B,C,C,B+,C,B+,A
317126514022,,,F,F,F,F,F,F,C,A
317126514023,7.00,7.80,A,B,B,B,A,B,A,A+
317126514024,7.18,7.71,A,B,B,C,A,B+,A+,O
317126514025,5.55,5.86,B,C,C,P,C,B+,C,A
317126514026,6.91,7.51,B+,B,C,B,B+,B+,A+,O
317126514027,,,B+,F,B,B,B+,C,A+,A+
317126514028,7.50,7.86,A,A,B+,B,A,B,A+,A+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514029,,,F,F,F,F,F,F,C,A
317126514030,6.32,7.57,B+,C,B,C,B+,C,A,A+
317126514031,7.36,8.22,A+,C,B,B+,B+,A,A+,A+
317126514032,6.82,6.69,B+,B,B+,P,A,B,A+,A+
317126514033,,,B+,B,F,P,B,B+,A,A
317126514034,,,F,F,F,F,F,P,F,A
317126514035,,,B+,F,C,C,B+,B,A+,A+
317126514036,8.91,8.94,O,A,A,A+,A,A+,O,O
317126514037,7.45,8.23,A,B+,B,B+,B+,B+,A+,O
317126514038,,,F,F,F,F,F,F,F,A
317126514039,,,F,F,F,F,F,B,F,A
317126514040,6.59,7.35,A,B,C,P,B+,B+,A,A+
317126514041,5.32,6.34,B,C,P,P,C,C,B,A+
317126514042,8.23,8.63,A+,A,B+,B+,A,A,O,O
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514043,,,C,F,F,C,B+,C,A+,A+
317126514044,,,F,F,F,F,F,F(Ab,F,A
317126514045,,,F,F,P,F,B+,P,B,A
317126514046,7.36,8.03,A,B,B,B+,A+,B,A,O
317126514047,,,B,C,F,B+,B+,B+,B+,A+
317126514048,7.64,8.25,A,B+,B,B+,A,A,A+,A+
317126514049,,,B,F,C,C,B+,C,A,O
317126514050,5.59,6.31,C,P,C,P,A,C,B,A+
317126514051,,,B+,F,C,C,B+,B,A,A+
317126514052,7.55,8.14,A,B+,A,B,A,B+,A,A+
317126514053,7.64,8.05,A,B+,B+,B,A,A,A,O
317126514055,,,F,F,F,P,P,P,B+,A
317126514056,,,B+,F,P,P,B+,B,A,A+
317126514057,6.95,7.97,B+,C,B,B,A,B+,A+,A+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514058,8.68,8.85,O,A,A+,B+,A+,A,A+,O
317126514059,8.41,8.63,A+,B+,A+,A,A,A,A+,O
317126514060,,,P,F,F,F,B,P,F,A+
317126514061,,,P,P,F,P,P,P,F,B
317126514062,,,B+,F,F,P,B,B,F,B+
317126514063,,,B+,F,P,F,C,P,F,A
317126514064,6.82,7.48,A+,B,B,C,A,B,B+,A
317126514065,,,A,C,B,P,B,C,F,B+
317126514066,6.41,7.32,B+,B,P,B+,B+,B,B+,A
317126514067,,,C,P,F,C,C,B+,B,A
317126514068,,,C,F,F,F,F,F,F,F
317126514069,6.82,7.97,A+,B+,P,C,B,B+,O,A
317126514070,,,P,F,F,P,P,F,B+,A+
317126514071,,,F,F,F,F,F,P,F,B
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514072,6.45,6.95,A,B,P,B,B+,C,A,A+
317126514073,6.27,7.45,A,B,P,C,B+,B,A,B+
317126514074,7.55,8.15,B+,A,B,B+,A+,B+,A,A+
317126514075,,,F(Ab,A,B+,B,B,F(Ab,A,A+
317126514076,7.36,8.18,A+,C,B+,A,B+,B,A+,A+
317126514077,,,F,F,F,F,F,F,F,C
317126514078,,,F,F,F,F,F,F(Ab,F,F
317126514079,8.23,8.58,O,A,B+,A,A,A,A,A+
317126514080,8.45,8.71,O,A,A,A,A,A,A+,A+
317126514081,5.55,6.74,B+,P,P,P,B+,P,A,A
317126514082,7.95,8.38,O,A,B+,B+,B+,A,A+,A
317126514084,,,B+,F,F,F,C,C,A,A+
317126514085,7.18,7.80,A,B+,B,B+,B+,B+,A,A
317126514086,,,F,F,F,F,F,F,F,F
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514087,5.95,7.34,A,P,P,C,B+,C,A,A
317126514088,,,B+,F,P,P,B+,B,B+,B+
317126514089,,,C,F,P,P,C,C,A,A
317126514090,,,F,F,F,F,F,F,F,F
317126514091,,,B,C,B+,C,B,B,F,A+
317126514092,,,P,F,F,F,F,F,A,F
317126514093,,,P,F,F,F,P,F,F,F
317126514094,,,F,F,F,F,F,F,F,F
317126514095,6.91,7.22,A,B,B+,B+,C,B+,B+,A+
317126514096,5.68,6.83,A,P,C,B,C,C,C,A
317126514097,,,P,F,P,P,P,P,C,C
317126514098,7.73,8.37,A+,B,A,A,B+,A,A+,B+
317126514099,,,F,F,F,F,F,F,B+,C
317126514100,6.00,6.54,B+,B,C,C,B,C,B+,A
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514101,7.27,6.48,A+,B,C,B+,B+,A,A,A+
317126514102,6.86,7.62,A,B,B,B+,B,B,A+,A
317126514103,9.73,9.83,O,O,O,A+,A+,O,O,O
317126514104,6.77,7.40,A,B+,C,B,A,C,A,A
317126514105,,,C,F,F,C,C,B,B,C
317126514106,6.32,6.85,B+,B,P,B+,B,B+,B+,B+
317126514107,,,C,F,F,F,F,P,F,B
317126514108,5.59,6.94,P,P,C,P,B,A,A,B+
317126514109,8.32,8.66,O,A+,A,A,A,A,A+,B
317126514110,,,B,F,P,P,B,C,B+,B+
317126514111,5.77,7.03,B+,P,P,C,C,B,A,A+
317126514112,,,F,F,P,P,C,F,B+,C
317126514113,,,F,F,F,F,F,F,F,F(Ab
317126514114,,,C,B+,F,C,B,P,A,B+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514115,7.14,7.57,A,C,B+,B+,B+,B+,A+,A
317126514116,,,C,F,F,F,F,P,C,F
317126514117,,,F,F,F,F,F,F,F,C
317126514118,7.45,7.68,O,A+,B+,B,B,B,A,A
317126514119,,,F,F,F,F,F,F,B+,B+
317126514120,,,P,P,P,F,C,P,C,B+
317126514121,6.23,6.71,B+,B+,P,C,B,B,A,A
317126514122,7.23,7.75,B+,B+,B+,B+,A,B+,B+,A
317126514123,7.64,8.18,A+,B+,B+,B+,B+,B+,A+,A+
317126514124,7.14,7.75,A,B,B+,B,B+,B+,A+,A
317126514125,,,C,P,F,P,C,C,B+,B+
317126514126,6.91,7.55,A+,P,B,B+,B+,B+,A,A
317126514127,6.68,7.15,A+,P,B+,B+,B+,C,B+,A
317126514128,5.05,6.37,B+,P,P,C,P,C,C,B+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514129,8.73,9.05,A+,A+,A,O,A,A,A+,A+
317126514130,6.09,7.12,A,P,C,P,B+,B,A,A
317126514131,6.27,7.52,A,B+,C,P,B+,C,B+,A
317126514132,7.55,8.05,A+,B,B+,A,B+,B+,A+,A
317126514133,,,F,F,F,F,F(Ab,F,F,F
317126514134,5.55,6.75,B+,P,P,B+,C,C,C,A
317126514135,8.23,9.12,A+,A+,A,B+,B+,B+,O,O
317126514136,,,F,F,F,F,F,F,C,B
317126514137,8.68,8.83,A+,A+,B+,A+,A,A+,O,A+
317126514138,8.45,8.88,O,A,A+,A,A,B+,A+,A+
317126514139,6.55,7.69,A,P,B,B+,B,B+,A,B+
317126514140,,,F,F,P,P,F,C,F,B+
317126514141,6.23,7.63,B+,P,B,C,B+,B,A,A
317126514142,9.09,9.14,O,A,A+,A+,A+,A+,O,A+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514144,5.64,,P,C,C,C,B,B+,B+,B+
317126514145,8.32,8.37,O,A,B+,A,A,A,O,A
317126514146,5.14,5.86,B,C,C,C,P,P,B+,B
317126514147,6.32,6.49,B+,B,B,C,B+,B,B+,B+
317126514148,8.27,8.60,O,A,A,A,B+,B+,O,A+
317126514149,8.91,9.34,O,O,A,A+,A+,A,A+,A
317126514150,,,F,F,F,F,F,F,F(Ab,F
317126514151,7.82,8.40,A,A,A,A,B+,B+,A+,A
317126514152,8.59,8.92,O,A,A+,B+,A,A+,O,A
317126514153,6.77,7.15,B+,B+,B,B,A,C,A+,B+
317126514154,8.36,8.82,A+,A+,A,A,A,A,A+,A
317126514155,,,B+,F,P,C,P,C,B+,B+
317126514156,7.68,8.22,A+,B+,B+,A,B+,B+,A+,A
317126514157,,,B,F,F,P,P,F,C,B+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514158,6.91,7.74,A+,B+,B,B,B,B,A,A
317126514159,7.32,8.06,A+,B,B,B+,A,B+,A,A
317126514160,,,F,F,F,F,F,F,F,F
317126514161,6.36,7.08,B+,C,B+,B,B+,B,C,A
317126514162,,,B,B,F,C,F,B,A+,A
317126514163,6.64,7.58,A,B+,B,B+,C,B+,B,B+
317126514164,7.27,8.18,A+,B,C,A,B+,B+,A+,A
317126514165,7.95,8.03,A+,A,B+,A,A,B+,A+,A
317126514166,,,C,F,F,P,F,P,C,B+
317126514167,7.05,7.72,A,B+,B,B+,B,B+,A,A
317126514168,7.95,7.95,A+,A,A,A,B+,B+,A+,A
317126514169,8.27,8.28,A+,A+,B+,A,A+,A,A,A
317126514170,6.59,7.40,B+,A,P,B,C,B+,O,B+
317126514171,,,C,P,F,F,F,P,F,C
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126514172,8.50,8.83,O,A+,A,A,A,A,A+,A
318126514L01,,,B,F,F,P,B,B,B,A+
318126514L02,8.00,8.00,A,B+,B+,B+,A,A+,A+,O
318126514L03,,,P,C,F,C,B+,B,B+,O
318126514L04,7.55,7.55,A,B,B+,B+,A,A,A,A+
318126514L05,8.05,8.05,A,A,A,A,A,B+,A,O
318126514L06,8.00,8.00,A,A,A,B+,A,B+,A+,O
318126514L07,,,F,F,F,F,F,F,B,A
318126514L08,,,F,F,F,F,B,P,B+,A+
318126514L09,,,F,F,C,B,B+,B+,B+,A+
318126514L10,8.55,8.55,A+,B+,A,A,A+,A+,A+,O
318126514L11,,,F,F,F,F,F,F,F,A+
318126514L12,7.27,7.27,A,B,B,B+,A,B+,A,A+
318126514L13,7.41,7.41,B+,B,A,B,A,A,A+,A
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126514L14,8.82,8.82,A+,A+,A,A,A+,A+,A+,O
318126514L15,8.05,8.05,B+,A,A,B+,A,A+,A+,A+
318126514L16,7.45,7.45,B+,B+,A,B+,B+,A,A+,B+
318126514L17,7.55,7.55,A,B+,B+,B+,B+,A,A+,A
318126514L18,7.73,7.73,A+,A,B,A,B+,A,A,A
318126514L19,6.95,6.95,B+,B,B+,B,B+,A,B+,A
318126514L20,6.32,6.32,B,C,C,B,B,B+,A+,A
318126514L21,,,F,P,F,C,C,C,A,B+
318126514L22,6.36,6.36,B+,C,C,C,B+,B+,A,A
318126514L23,6.82,6.82,B,C,C,C,A,A+,A+,A+
318126514L24,8.18,8.18,A,A,A,B+,A,A+,O,A
318126514L25,,,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F(Ab,F,B+
318126514L26,8.95,8.95,A+,A,A+,A+,A+,A+,O,A+
318126514L27,,,B+,B,B,B,B+,B+,F,A
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126514L28,7.50,7.50,A,B+,B+,B+,B+,B+,O,A
318126514L29,6.59,6.59,B+,C,P,B,B+,A,A+,A
318126514L30,7.77,7.77,B+,A,B+,B+,B+,A+,O,A
318126514L31,6.00,6.00,C,C,B,B,C,C,O,A
318126514L32,6.77,6.77,A,C,B+,C,B+,B+,A,A
318126514L33,,,F,F,F,P,F,B,A,B+
318126514L34,7.68,7.68,B+,A,B+,B,A,A+,A+,A
318126514L35,7.86,7.86,A,B+,A,B+,A+,A,A+,B+
318126514L37,5.55,5.55,B,C,C,P,C,B+,B+,B
318126514L38,7.77,7.77,A+,B,B+,B+,B+,A+,O,A
318126514L39,7.50,7.50,A+,A,B+,B+,B+,B+,A,B+
318126514L40,7.77,7.77,A+,A,B,A,B+,B+,O,A
318126514L41,7.59,7.59,A+,B+,B+,B+,A,B+,A+,B+
318126514L42,,,C,F,F,P,P,C,A,B+
,,,EM-III,EM&SM,EMAG,NT,EDC,DLD,NT LA,EDC L
,,,Enginee ring Mathem atics-III,Enginee ring Mechani cs &,Electro magneti cs,Network Theory,"Electron ic Devices
&",Digital Logic Design,Network s Lab,"Electron ic Devices
&"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126514L43,,,B+,F(Ab,P,B+,B,C,A,B+
318126514L44,,,F,F,F,C,P,P,B+,A
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
316126512166,,,F,F,F,F,F,F,F(Ab,F(Ab
317126512001,8.30,8.89,O,A,A+,A,A,B,A+,O
317126512002,8.39,9.14,O,A+,A,B+,A+,B+,A,O
317126512003,5.39,6.56,B,B,B,P,P,P,B+,A
317126512004,7.04,7.83,A,B+,B+,A,B,C,A,A+
317126512005,8.87,9.26,A+,A+,A+,A+,A,A,O,O
317126512006,7.17,8.14,A,A,B+,B+,B+,C,A,A+
317126512007,8.87,9.23,O,A,A,A+,A+,A,O,O
317126512008,8.00,8.14,A+,B+,A,A,A,B+,A,O
317126512009,,,A,B+,B+,P,B+,F,A,A+
317126512010,6.00,7.55,B+,C,B+,B,C,P,A,A
317126512011,,,F,F,P,F,F,F,B+,B+
317126512012,5.83,6.80,B+,B+,B+,P,C,P,B,A
317126512013,,,F,C,F,F,F,F,F,B+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512014,5.70,6.83,B,P,B+,B,P,C,A+,B
317126512015,,,B+,B+,B+,P,P,F,A,A+
317126512016,8.57,9.06,A+,A+,A+,A+,A+,B+,A,A+
317126512017,7.61,8.26,A+,A,A,B,A,C,A+,O
317126512018,7.78,8.32,A+,A+,A+,B,A,C,A+,A+
317126512019,9.57,9.47,O,O,A+,A+,O,A+,O,O
317126512020,,,C,B+,B,C,P,F,B+,A
317126512021,7.48,8.14,B+,A+,A,B+,B+,B,A+,A
317126512022,5.48,6.70,B,B+,C,P,P,P,A,A
317126512023,7.04,8.18,A+,A,B+,B,A,C,A,B
317126512024,5.65,6.83,B+,B,B,C,P,P,A,B+
317126512025,5.30,6.29,C,B,B+,P,P,P,B+,B+
317126512026,6.09,7.21,B+,B,A,P,C,P,A,A+
317126512027,6.83,7.82,B+,B+,A,B,B+,C,A,A
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512028,,,F,F,F,F,F,F,B,B+
317126512029,7.04,7.88,B+,B+,A,B+,B+,C,A+,A
317126512030,7.83,8.48,A,A,A+,B+,A,B,A+,A+
317126512031,,,P,F,F,F,F,F,C,C
317126512032,9.00,9.26,O,A+,A+,A+,A,A,O,O
317126512033,7.78,8.44,A,A+,B+,B+,A,B,A+,O
317126512034,8.52,8.86,A+,O,A+,A,A,B+,A+,A+
317126512035,6.70,7.94,A,A,B+,B,B+,P,A,B+
317126512036,8.22,8.73,A,A+,A+,A,B+,B+,A+,O
317126512037,7.39,7.74,B+,A+,A,A,A,P,A+,A
317126512038,,,P,B+,C,C,F,P,B+,B+
317126512039,7.65,8.18,A,A,A,B+,B+,B,A+,O
317126512040,8.83,8.92,A+,A,A+,A+,A,A+,O,A+
317126512041,7.96,8.38,A,A+,A+,B+,A,B,A,O
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512042,,,C,C,C,F,P,P,B+,A
317126512043,5.87,6.42,B,B+,B+,P,C,P,A,A
317126512044,,,C,P,B,P,F,P,A,A
317126512045,6.17,6.95,B+,B,B,C,B,P,A+,A+
317126512046,8.09,8.70,A+,A,A+,A,A,B,A+,A+
317126512047,7.57,8.39,A+,A,A,B+,A,P,A+,O
317126512048,6.74,7.38,B,A,A,C,B,C,A+,A+
317126512049,6.74,7.45,A+,B+,A,B,C,P,A,A+
317126512050,,,F,B,B+,P,P,P,A+,A+
317126512051,,,C,F,F,F,F,F,F,C
317126512052,8.43,9.00,A+,A+,A+,B+,A,A,A+,A+
317126512053,9.13,9.23,A+,O,A+,A+,A+,A+,O,A
317126512054,,,B,C,F,C,F,F,A,B+
317126512055,6.57,7.44,A,B+,A,P,B,C,A,A
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512056,7.04,8.14,A,A,A,B,B,C,A+,A
317126512057,,,F,B,B,F,P,F,A,A
317126512058,6.04,6.98,C,A,B+,C,P,C,A,A
317126512060,7.70,8.33,A+,A,A+,B,B+,B,A+,A+
317126512061,8.17,8.45,A+,A+,A+,A,B+,B,A+,O
317126512062,,,C,B+,B+,P,P,F,A,A+
317126512063,8.13,8.39,O,A+,A+,A,B+,C,A+,O
317126512064,,,B,C,B+,F,F,P,B+,O
317126512066,8.04,8.03,A+,A,A,A,A,B,A+,O
317126512067,7.22,7.56,A,B+,A,B,B+,C,A+,O
317126512068,,,B,B,B+,P,P,F,B+,B+
317126512069,,,P,B,B+,P,F,F,B+,A
317126512070,9.04,9.17,O,A+,A+,A+,A+,A,A+,O
317126512071,8.61,8.85,A+,A+,A+,A+,A,B+,A+,O
