,,,EM-III,OC,ME&SM,BEEE,CPC,OC LA,ME LA,
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512072,6.52,7.26,B,B+,A,B,C,C,A,A+
317126512073,9.30,9.29,O,A+,A+,A+,A+,A+,O,O
317126512074,9.04,9.08,O,A+,A+,A+,A+,A,A+,O
317126512075,8.65,8.73,A+,A,A+,A,A+,A,A+,O
317126512076,8.13,8.29,A+,A+,A+,A,A,B,A,A+
317126512077,8.26,8.59,A+,A,A+,A,A,B+,A,O
317126512078,8.65,8.92,A+,A+,A+,A+,A+,B+,A+,A+
317126512079,8.78,8.80,A+,A+,O,A+,A+,B+,A+,A+
317126512080,,,F,C,B+,P,F,P,A,A
317126512081,8.65,8.98,A+,O,A+,A,A+,B+,A+,A+
317126512082,6.61,7.39,B+,B+,A,C,C,C,A+,A+
317126512083,8.91,9.06,A+,A+,O,A+,A,A,A+,O
317126512085,7.00,7.52,C,A,A+,B+,B,C,A+,A+
317126512086,8.48,8.73,A+,A+,A+,B+,A+,B+,A+,O
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512087,8.13,8.56,A+,A+,A+,B+,B+,B+,A+,A+
317126512088,6.61,,B,A,A,B+,C,C,A,B+
317126512089,,,B+,A+,A,C,C,F,A+,A+
317126512090,7.57,8.24,A+,A,A,B+,A,C,A,A+
317126512091,6.74,7.65,A,B+,A,B,B,P,A,A+
317126512092,7.09,7.68,A,A+,A+,P,C,B,A,A+
317126512093,,,F,F,F,F,F,F,C,C
317126512094,7.30,8.02,A,A+,A,B+,A,P,A,A
317126512095,6.57,7.23,B+,A,A+,C,P,C,A,A
317126512096,,,C,B,C,C,C,F,A+,A+
317126512097,,,P,C,B,F,F,F,A,A
317126512098,8.04,8.39,A,A+,A,A+,A+,C,A,O
317126512099,,,B,B,C,P,P,F,B,A+
317126512100,8.39,8.71,O,A+,A+,A,A+,B,A,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512101,9.09,9.06,O,O,A+,A+,A+,A,A+,A+
317126512102,7.65,8.42,B+,A,A+,A,A,C,A+,A+
317126512103,8.30,8.55,A+,A+,A+,B+,A+,B,A+,O
317126512104,5.87,7.27,B,B+,B+,P,B+,P,B+,B
317126512106,8.13,8.68,A+,A+,A,B+,A,B+,A+,A+
317126512107,,,C,B+,C,B,B,F,A,C
317126512108,7.83,8.29,O,A,A,A,A,C,A,A+
317126512109,8.91,8.85,A+,A+,A+,A+,A+,A,A+,O
317126512110,9.43,9.61,O,O,O,A+,O,A,A+,O
317126512112,8.04,8.38,A+,A+,A,A,A+,C,A+,A+
317126512113,7.22,7.97,B+,B+,A,B+,B+,B,A+,A
317126512114,8.39,8.97,O,A+,A+,A,A+,C,A+,O
317126512115,8.22,8.47,A+,A,A+,A,A+,B,A+,A+
317126512116,7.96,8.61,A,A,A,B+,A,B+,A+,O
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512117,8.35,8.38,A+,A+,A,A,A,B+,A+,O
317126512118,,,C,B+,A,C,P,F,A,C
317126512119,,,F,F,F,F,F,F,B+,B
317126512120,8.13,8.70,A+,A,A,B+,A+,B+,A+,A+
317126512121,8.65,8.70,A+,B+,A+,A+,A+,A,A+,O
317126512122,7.83,7.65,O,B,B+,A,A+,B,A+,A+
317126512123,9.22,9.12,O,A+,A+,A,O,A+,A+,O
317126512124,5.30,5.97,B+,C,C,P,C,P,B+,B+
317126512125,,,C,C,B+,P,B,F,B+,A
317126512126,6.35,7.21,B+,B,B+,C,B+,C,B+,A
317126512127,6.70,7.47,A,C,A,A,C,C,A+,B+
317126512128,7.70,8.29,A,A,A,B,A+,B,A,O
317126512129,6.17,6.79,B+,B+,B,C,B+,P,B+,A
317126512130,8.13,8.70,A+,A,B+,B+,O,B+,A+,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512131,9.57,9.50,A+,O,A+,O,O,A+,O,O
317126512132,8.78,8.68,O,A+,A,A,A+,A,A+,O
317126512133,9.83,9.68,O,O,O,O,O,A+,O,O
317126512134,8.26,8.08,O,A,B+,A,A+,B+,A+,A+
317126512135,8.48,8.58,A,A+,A,A+,A+,A,A,A+
317126512136,9.43,9.47,A+,A+,A+,O,O,A+,O,O
317126512137,6.57,7.32,B,B+,B+,C,A,C,A,A
317126512138,9.09,8.94,A+,A+,A,A+,O,A+,A+,O
317126512139,6.74,7.06,B+,A,B+,P,B+,B+,B+,B+
317126512140,6.57,6.36,B+,B,B+,B,B+,C,A,A
317126512141,6.26,7.05,B,B+,B+,C,B+,C,B+,B+
317126512142,8.65,9.06,A+,A+,A,B+,O,A,A+,O
317126512143,7.43,7.67,B+,B+,A,B+,A,B+,A,A
317126512144,7.65,7.45,A,A,B+,B+,A,B+,A,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512145,8.48,8.85,A,A+,A,A,O,A,A+,A
317126512146,8.22,8.20,A,A,A,A+,O,B,A,O
317126512147,8.61,8.95,A+,A+,A,A,O,B+,A+,O
317126512148,8.52,8.77,A+,A+,B+,B+,O,A,A+,O
317126512149,9.17,8.92,A+,O,A+,A+,O,A,A+,O
317126512150,6.91,7.61,B+,A+,B,C,A,C,A,A+
317126512151,,,F,C,B,F,F,F,B+,B+
317126512152,8.57,8.50,A+,A+,A,A,A+,A,A+,A+
317126512153,,,F,F,F,F,F,F,F,F
317126512154,,,B,C,C,F,C,P,B,B+
317126512155,9.57,9.27,O,O,A+,A+,O,A+,O,O
317126512156,,,P,P,C,F,F,P,B,B
317126512157,8.52,8.67,A,A+,A+,B+,A+,A,A+,O
317126512158,6.48,7.18,B+,A,C,C,A,P,A,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512159,6.52,6.83,B+,B+,B,C,B+,C,A,A+
317126512160,8.65,8.91,A+,A+,A,A,A+,A,A+,O
317126512161,6.26,6.79,B+,A,B+,P,B,P,A,A
317126512162,7.74,8.35,A+,A+,A,C,B+,B+,A+,A+
317126512163,,,C,F,F,F,F,F,B,B+
317126512164,6.17,,B+,B,B,B+,B,P,A,B+
317126512165,6.65,7.26,B+,B+,B+,C,B+,C,A+,A
317126512166,9.04,9.24,A+,A,A,A+,O,A+,O,O
317126512167,8.61,8.68,A+,A+,A+,A,A+,B+,A+,O
317126512168,7.96,7.98,A+,A,B+,A,A+,B,A+,A+
317126512169,,,F,F,F,F,F,F,B,A
317126512170,8.00,7.88,A,A,A,A,A,B+,A+,A+
317126512171,,,C,C,F,C,B,P,B+,B+
317126512172,9.57,9.38,A+,O,O,A+,O,A+,O,O
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126512173,8.78,8.76,A+,A+,B+,A+,O,A,A+,O
317126512174,6.91,7.23,A,C,B+,B,A+,C,A,A+
317126512175,6.78,7.79,A,B+,A,B+,B,P,A,A
317126512176,8.22,8.55,A+,A,A,A,A,B+,A+,O
317126512177,5.96,6.79,C,C,A,P,C,B,A,A
317126512178,8.61,9.05,A+,A,A+,A,O,B+,A+,O
317126512179,7.70,7.67,A,A+,A,A,A,C,A,A+
317126512180,8.65,8.67,A,A,A,A+,O,A,A+,O
318126512L01,8.04,8.04,B+,A+,A,B,A+,B+,O,O
318126512L02,6.65,6.65,P,A,A,C,A,C,A,A+
318126512L03,7.52,7.52,B+,A,A,B+,A+,C,A+,A+
318126512L04,7.78,7.78,B+,A+,A+,B+,B+,B,A+,O
318126512L05,6.57,6.57,P,A,A,B+,B,P,A,O
318126512L06,6.26,6.26,B+,A,A+,P,P,P,B+,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126512L07,6.52,6.52,B,A,A,B,B,P,A+,B+
318126512L08,6.70,6.70,C,A,A,C,A,P,A+,A+
318126512L09,,,F,A,C,F,P,F,A,A+
318126512L10,7.78,7.78,A,A+,A+,B+,A,C,A+,A+
318126512L11,,,C,B+,B+,P,P,F,A+,A+
318126512L12,6.74,6.74,B,A,A,P,B+,C,A+,A+
318126512L13,6.13,6.13,C,B+,A,B+,P,P,A,A
318126512L14,7.22,7.22,B,A+,A+,B+,C,C,A+,O
318126512L15,6.91,6.91,B,A,A,C,A,C,A,A+
318126512L16,6.00,6.00,P,B+,A,B+,P,C,A,B
318126512L17,7.09,7.09,B+,B+,B+,A,A,C,A,A
318126512L18,8.13,8.13,A,A+,A+,B+,A,B+,A+,A+
318126512L19,8.48,8.48,A+,A+,A+,B+,A+,B+,A+,O
318126512L20,5.52,5.52,P,B,B,P,C,C,B+,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126512L21,6.61,6.61,B,A,A,C,B+,P,A,A+
318126512L22,,,P,C,B,F,F,F,B+,B
318126512L23,7.35,7.35,B,A,A+,B+,B+,B,A+,A
318126512L24,8.39,8.39,A+,A+,A,A,A+,B+,A+,A+
318126512L25,6.91,6.91,A,A,B+,P,A,C,A,A+
318126512L26,6.96,6.96,B+,A,B+,B,A,C,A,A
318126512L27,7.87,7.87,B+,A+,A,B+,A,B+,A+,A+
318126512L28,,,B,C,B+,P,F,B+,A,A
318126512L29,6.13,6.13,B,B+,B,P,B,C,A,A+
318126512L30,6.39,6.39,C,A,A,C,B+,P,A,A
318126512L31,,,B,C,B,P,F,P,A,A
318126512L32,7.39,7.39,P,A,A,A,A,B,A+,O
318126512L33,8.35,8.35,A,A+,A,A,A+,B+,A+,O
318126512L34,,,F,B,B,P,C,P,A,A+
,,,EM-III,EM,DS,S&S,NA&S,ECA-I,ECA-I,N&EM
,,,Enginee ring Mathem atics-III,Electric al Machine s,Data structur es,Signals and System s,Network analysi s and synthes,Electron ic Circuits and,Electron ic Circuits and,"Network
& EM Laborat ory"
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
318126512L35,8.61,8.61,A,A+,A+,A+,A+,B+,A+,O
318126512L36,6.70,6.70,C,A,A,C,B,C,A+,O
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
316126511029,,,P,F,F,F,P,C,F(Ab,B
317126511001,,,B,F,F,F,C,A,B+,A+
317126511002,,,A+,C,B,F,B+,A+,O,A+
317126511003,6.56,6.88,A+,P,C,C,C,A+,A,A+
317126511004,,,A,P,C,P,P,A,F,A+
317126511005,,,B,P,P,F,P,A,B+,A
317126511006,7.12,6.74,A,B,A+,P,B,A,A+,A
317126511007,8.96,8.63,O,B+,A+,A+,B+,O,O,O
317126511008,8.64,8.97,A+,A,O,B+,B+,O,O,A+
317126511009,,,A+,C,B,P,C,A+,A,F
317126511010,,,A,P,B+,C,B+,A,B+,F
317126511011,7.88,8.06,A+,B+,A,B+,A,A+,B+,A
317126511012,,,F,F,P,F,P,B+,F,B+
317126511013,7.80,7.93,A+,B,B+,B,B+,O,A+,O
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511014,9.04,9.04,A+,A,O,A,A+,O,O,A+
317126511015,8.96,8.69,O,B+,A+,A,A+,O,A+,O
317126511017,,,B,F,P,F,P,A+,B+,A+
317126511018,5.68,,C,P,P,C,C,A,A,A+
317126511019,,,B+,P,P,P,F,A,B+,A+
317126511020,7.28,7.38,A+,B+,B,C,B,A+,A+,A+
317126511021,5.72,,B+,P,C,P,C,B+,B+,A
317126511022,9.48,9.38,O,A,O,A+,A+,O,O,O
317126511023,6.56,,A,P,C,B,C,A+,A,A+
317126511024,8.76,8.78,A+,A+,A,A,A,A+,O,O
317126511025,7.80,7.74,A,B+,B+,B,A,O,A,O
317126511026,5.92,,B+,P,C,C,P,A,A,A
317126511027,,,A+,P,A,F,P,A+,A,A
317126511028,8.40,8.51,A+,A,A,B+,A,A+,A+,O
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511029,8.80,8.44,A+,A,A+,A,A,O,A+,O
317126511030,9.56,9.63,O,O,O,A,A+,O,O,O
317126511031,5.96,,B+,P,B+,P,P,B,B+,A+
317126511032,7.84,8.16,A+,B,B+,B+,B+,O,A+,A+
317126511033,6.96,7.21,A+,B,A,P,P,A+,A+,A
317126511034,,,B+,F,P,F,P,B+,A,A
317126511035,,,C,F,P,P,P,B+,F,A
317126511036,7.36,7.69,A+,B,B,B+,C,O,A,A+
317126511037,8.60,8.54,A+,A+,A+,B+,B+,O,O,A+
317126511038,8.88,8.71,A+,A,A+,A,A,O,O,O
317126511039,7.56,7.32,A+,B+,B+,B,A,A,A,A
317126511040,8.44,8.24,A+,A,A,A,B+,A+,A+,O
317126511041,,,B+,F,P,F,P,A+,B,A+
317126511042,7.44,7.07,A+,C,B+,B+,B+,A+,A,A
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511043,7.56,7.26,A+,C,A,B,B,A+,A,O
317126511044,9.04,9.12,O,A,O,B+,A,O,O,O
317126511045,9.32,8.93,O,A+,O,A,A,O,O,O
317126511046,5.80,6.12,B+,P,P,C,C,A,B+,A
317126511047,5.60,5.91,B+,P,P,P,C,A,A,B+
317126511048,,,B,F,C,P,P,A,A,A+
317126511049,7.48,7.69,B+,B,B+,B+,B+,A+,A,O
317126511050,6.48,,A,P,C,P,B,A+,A,O
317126511051,8.64,8.87,A+,A,A,A,A,O,A+,O
317126511052,7.36,7.53,A,B,B+,C,B+,O,A+,A+
317126511053,,,B,F,P,C,C,A,A,A+
317126511054,8.12,8.18,A+,B+,A,B+,B,O,A+,O
317126511055,,,B,F,P,P,P,A+,A,O
317126511056,7.64,7.75,A+,C,B+,B+,B+,O,A,A+
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511057,7.48,7.63,A+,B,A,C,B,A+,A+,A+
317126511058,9.12,8.79,A+,A+,A+,A,A+,O,O,O
317126511059,,,P,F,A,C,P,F,B+,B
317126511060,9.12,8.75,A+,A+,A+,A+,A+,A,O,O
317126511061,,,P,P,A,B,B,F,A,A+
317126511062,9.40,9.31,A+,O,O,A,A+,O,O,O
317126511063,8.76,8.66,A+,A,A+,A+,A+,A,O,A
317126511064,7.96,8.18,A,A,A+,A,C,A+,A+,A
317126511065,9.00,8.99,A+,A+,A+,A+,A,A,O,O
317126511066,,,B+,C,A,B+,B,F,A+,A+
317126511067,,,F,F,F,F,F,F,F,F
317126511068,8.84,8.78,A+,B+,O,A,A,A+,O,O
317126511069,8.44,8.38,A,B+,A+,A,A,A+,A+,O
317126511070,,,F,F,F,F,F,F,F,F
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511071,8.60,8.71,A+,A,O,B+,A,A,O,A+
317126511072,7.48,7.34,A,B+,A,A,B+,B,A,B+
317126511073,6.24,6.40,B,P,B,A,C,B+,B+,B+
317126511074,8.96,8.66,A+,A+,O,A+,A,A,A+,A+
317126511075,8.48,8.68,A,A+,O,A,A,B+,A,A+
317126511076,,,F,F,F,F,F,F,F,F
317126511077,7.12,6.99,A,B,A,A,C,B+,B+,B+
317126511078,8.60,8.69,A+,B+,A,A+,A,A+,A+,O
317126511079,8.04,7.60,A+,B,A+,A,B+,A,A+,A
317126511080,,,P,P,C,C,P,B+,A+,F
317126511081,8.36,7.99,A+,A,A+,B+,A,A,A+,A+
317126511082,8.52,8.38,A,A,O,B+,B+,A+,O,O
317126511083,7.80,7.99,A+,A,A,B+,B+,B,A+,A
317126511084,8.88,8.75,A+,A+,A+,A+,A,A+,A+,A+
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511085,6.96,,A,C,B+,B,B,A,B+,A+
317126511086,8.40,8.41,A+,A,A+,A,B+,B+,O,A+
317126511087,6.92,,A,P,A,B+,P,B+,A,A+
317126511088,9.20,9.12,A+,A+,O,A,A+,A+,O,O
317126511089,,,P,F,C,P,F,B,F,F
317126511090,8.04,7.46,A,A,A+,A,B+,B+,A+,A
317126511091,8.48,8.26,A,A,A+,A,A,B+,O,O
317126511092,8.32,8.43,A+,A,A,B+,A+,A+,A,A+
317126511093,7.64,7.72,A,B+,A+,B+,B,B+,A+,A
317126511094,8.24,8.29,A,B,A+,A,A,A,A+,O
317126511095,8.24,8.25,A+,B+,A+,B,B+,A+,O,O
317126511096,8.28,7.88,A,B+,A,A,A+,A,O,A+
317126511097,7.80,7.06,A+,C,A+,B+,B+,A,A,A+
317126511098,8.28,7.69,A+,A,A,A,A,B+,A+,A+
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511099,6.92,,B+,B,B+,B+,B+,B+,B,A
317126511100,,,B+,C,B+,F,B,B+,A,A
317126511101,7.36,8.00,B+,B+,A,B+,B+,B+,A,A
317126511102,5.80,5.74,B,P,B+,C,P,B+,B+,B+
317126511103,,,C,F,C,B,P,B+,A,A
317126511104,8.00,7.99,A+,B,A+,B+,B+,B+,O,A+
317126511105,,,F,F,F,F,F,A,F,B
317126511106,7.76,7.78,A,B,A,B+,B+,A+,A+,A+
317126511107,,,P,F,P,F,P,F,C,B+
317126511108,9.36,9.12,O,A+,O,A+,A+,A,A+,O
317126511109,6.68,,B+,P,B+,A,B,B+,B+,B+
317126511110,7.76,7.60,A+,B+,A+,B+,B,A,A+,B+
317126511111,9.60,9.43,O,A+,O,A+,A+,O,O,O
317126511112,8.44,8.22,O,B+,A,A,B+,O,A+,A+
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511113,5.88,6.63,B+,P,B+,P,P,B+,A,B+
317126511114,7.96,7.66,A,B+,A,B+,B+,A+,O,A+
317126511115,7.36,7.13,A+,B,B+,B+,B+,A,C,A+
317126511116,8.84,8.57,A+,B+,A+,A+,A,O,A+,O
317126511117,7.56,6.82,B+,B,A,A,B+,A,A+,A
317126511118,8.56,8.29,A,A,A+,A,A,A+,A+,O
317126511119,,,P,F,P,F,P,C,F,F
317126511120,8.08,7.85,A,B,A+,A,B+,A+,A+,A+
317126511121,9.00,8.40,A+,A,A+,A+,A+,A+,A+,O
317126511122,,,B+,F,B,F,P,A+,A,B+
317126511123,8.48,7.99,A+,B+,A+,A,A,A+,A+,A+
317126511124,8.92,8.56,A+,A+,A+,A,A,A+,O,O
317126511125,8.52,8.29,A+,B+,A,A,A,O,A+,O
317126511126,8.16,8.13,A,B+,B+,A+,A,A+,A+,A+
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511127,8.80,8.99,A+,B+,O,A,B+,O,O,O
317126511128,7.72,7.56,A,B+,B+,B+,B+,A+,A+,A+
317126511129,6.96,6.74,B+,B,B+,B,B,A+,A,A
317126511130,6.64,7.32,A+,P,A,C,B+,B+,C,B+
317126511131,5.20,,B+,P,C,P,P,B+,C,B
317126511132,7.32,7.26,A,P,B+,B,B+,A+,A+,O
317126511133,8.00,7.99,A,B+,A,B+,B+,A+,A+,O
317126511134,8.64,8.46,O,A,A+,B+,B+,O,O,A+
317126511135,9.60,9.41,O,A+,O,A+,A+,O,O,O
317126511136,,,F,F,F,F,F,C,F,F
317126511137,8.60,8.54,A+,A,O,B+,B+,A+,A+,O
317126511138,8.08,8.03,A+,B+,A,B,B+,A+,O,O
317126511140,7.32,7.28,A+,B,B+,C,B,A+,A+,A+
317126511141,9.16,9.13,A+,A,A+,A+,A+,O,O,O
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
,,,Data Structur es,Digital Logic Design,Discret e Mathem atical,Comput er Organiz ation,Data Commu nication s,Data Structur es Lab,Digital Electron ics lab,Python Progra mming Lab
,,,Grad,Grad,Grad,Grad,Grad,Grad,Grad,Grad
317126511142,,,F,F,F,F,F,B,F,B
317126511143,8.88,8.56,O,A+,A+,A,A,A+,A+,A+
317126511144,,,B,C,F,F,P,A+,O,B+
317126511145,,,F,F,F,F,F,C,F,F
317126511146,7.48,7.85,A,B+,A,C,B+,A+,A,A+
317126511147,8.44,8.56,A+,A,A,A,A,A+,A+,A+
317126511148,,,F,F,F,F,F,B+,C,F
317126511149,,,F,F,F,F,F,B,F,B
317126511150,8.96,8.68,A,A,O,A+,A+,A+,O,A+
317126511151,7.44,7.26,A,P,A,B+,B+,A+,A,A+
317126511152,8.20,8.13,A,A,A+,B,B+,O,A+,O
317126511153,8.96,8.40,O,A,A+,A,A,O,A+,O
317126511154,9.16,8.72,A+,A,O,A+,A+,A+,A+,O
317126511155,,,B+,F,P,F,P,A+,C,A
,,,DS,DLD,DMS,CO,DC,DS LA,DE LA,PP LA
